Payment_ID,Customer_ID,Payment_Date,Amount,Payment_Method,Payment_Status,Payment_Month
PAY0044148,CUST04500,2025-05-21,799,Net Banking,Success,2025-05
PAY0044149,CUST04500,2025-06-21,799,Net Banking,Success,2025-06
PAY0044150,CUST04500,2025-07-21,799,Net Banking,Success,2025-07
PAY0044151,CUST04500,2025-08-21,799,Net Banking,Success,2025-08
PAY0044152,CUST04500,2025-09-21,799,Net Banking,Success,2025-09
PAY0044153,CUST04500,2025-10-21,799,Net Banking,Success,2025-10
PAY0044154,CUST04501,2026-03-08,799,Credit Card,Success,2026-03
PAY0044155,CUST04501,2026-04-08,799,Credit Card,Success,2026-04
PAY0044156,CUST04502,2024-11-22,1199,Credit Card,Failed,2024-11
PAY0044157,CUST04502,2024-12-22,2398,Credit Card,Success,2024-12
PAY0044158,CUST04502,2025-01-22,1199,Credit Card,Success,2025-01
PAY0044159,CUST04502,2025-02-22,3597,Credit Card,Success,2025-02
PAY0044160,CUST04502,2025-03-22,1199,Credit Card,Success,2025-03
PAY0044161,CUST04502,2025-04-22,1199,Credit Card,Success,2025-04
PAY0044162,CUST04502,2025-05-22,1199,Credit Card,Success,2025-05
PAY0044163,CUST04502,2025-06-22,1199,Credit Card,Success,2025-06
PAY0044164,CUST04502,2025-07-22,1199,Credit Card,Success,2025-07
PAY0044165,CUST04502,2025-08-22,1199,Credit Card,Success,2025-08
PAY0044166,CUST04502,2025-09-22,1199,Credit Card,Success,2025-09
PAY0044167,CUST04502,2025-10-22,14388,Credit Card,Success,2025-10
PAY0044168,CUST04503,2025-11-20,1199,AutoPay,Success,2025-11
PAY0044169,CUST04503,2025-12-20,1199,AutoPay,Success,2025-12
PAY0044170,CUST04503,2026-01-20,1199,AutoPay,Failed,2026-01
PAY0044171,CUST04503,2026-02-20,1199,AutoPay,Success,2026-02
PAY0044172,CUST04503,2026-03-20,1199,AutoPay,Success,2026-03
PAY0044173,CUST04503,2026-04-20,1199,AutoPay,Success,2026-04
PAY0044174,CUST04504,2026-01-21,2397,Net Banking,Success,2026-01
PAY0044175,CUST04504,2026-02-21,799,Net Banking,Failed,2026-02
PAY0044176,CUST04504,2026-03-21,799,Net Banking,Success,2026-03
PAY0044177,CUST04504,2026-04-21,9588,Net Banking,Failed,2026-04
PAY0044178,CUST04505,2025-09-14,799,AutoPay,Success,2025-09
PAY0044179,CUST04505,2025-10-14,799,AutoPay,Success,2025-10
PAY0044180,CUST04505,2025-11-14,799,AutoPay,Success,2025-11
PAY0044181,CUST04505,2025-12-14,1598,AutoPay,Success,2025-12
PAY0044182,CUST04505,2026-01-14,799,AutoPay,Success,2026-01
PAY0044183,CUST04505,2026-02-14,9588,AutoPay,Success,2026-02
PAY0044184,CUST04505,2026-03-14,1598,AutoPay,Success,2026-03
PAY0044185,CUST04505,2026-04-14,1598,AutoPay,Success,2026-04
PAY0044186,CUST04505,2026-05-14,799,AutoPay,Success,2026-05
PAY0044187,CUST04506,2024-12-28,499,Credit Card,Success,2024-12
PAY0044188,CUST04506,2025-01-28,499,Credit Card,Success,2025-01
PAY0044189,CUST04506,2025-02-28,998,Credit Card,Success,2025-02
PAY0044190,CUST04506,2025-03-28,499,Credit Card,Success,2025-03
PAY0044191,CUST04506,2025-04-28,499,Credit Card,Success,2025-04
PAY0044192,CUST04506,2025-05-28,5988,Credit Card,Success,2025-05
PAY0044193,CUST04506,2025-06-28,1497,Credit Card,Success,2025-06
PAY0044194,CUST04506,2025-07-28,499,Credit Card,Success,2025-07
PAY0044195,CUST04506,2025-08-28,499,Credit Card,Success,2025-08
PAY0044196,CUST04506,2025-09-28,499,Credit Card,Success,2025-09
PAY0044197,CUST04506,2025-10-28,998,Credit Card,Success,2025-10
PAY0044198,CUST04506,2025-11-28,499,Credit Card,Success,2025-11
PAY0044199,CUST04507,2026-03-28,499,Debit Card,Success,2026-03
PAY0044200,CUST04508,2025-07-08,499,Credit Card,Success,2025-07
PAY0044201,CUST04508,2025-08-08,499,Credit Card,Success,2025-08
PAY0044202,CUST04508,2025-09-08,499,Credit Card,Success,2025-09
PAY0044203,CUST04508,2025-10-08,499,Credit Card,Success,2025-10
PAY0044204,CUST04508,2025-11-08,499,Credit Card,Success,2025-11
PAY0044205,CUST04508,2025-12-08,499,Credit Card,Success,2025-12
PAY0044206,CUST04508,2026-01-08,499,Credit Card,Success,2026-01
PAY0044207,CUST04508,2026-02-08,499,Credit Card,Success,2026-02
PAY0044208,CUST04508,2026-03-08,499,Credit Card,Success,2026-03
PAY0044209,CUST04508,2026-04-08,499,Credit Card,Failed,2026-04
PAY0044210,CUST04509,2025-01-03,1199,AutoPay,Success,2025-01
PAY0044211,CUST04509,2025-02-03,1199,AutoPay,Success,2025-02
PAY0044212,CUST04509,2025-03-03,1199,AutoPay,Success,2025-03
PAY0044213,CUST04509,2025-04-03,1199,AutoPay,Success,2025-04
PAY0044214,CUST04509,2025-05-03,1199,AutoPay,Success,2025-05
PAY0044215,CUST04509,2025-06-03,1199,AutoPay,Success,2025-06
PAY0044216,CUST04509,2025-07-03,1199,AutoPay,Success,2025-07
PAY0044217,CUST04509,2025-08-03,1199,AutoPay,Success,2025-08
PAY0044218,CUST04509,2025-09-03,1199,AutoPay,Success,2025-09
PAY0044219,CUST04509,2025-10-03,1199,AutoPay,Success,2025-10
PAY0044220,CUST04509,2025-11-03,1199,AutoPay,Success,2025-11
PAY0044221,CUST04509,2025-12-03,1199,AutoPay,Success,2025-12
PAY0044222,CUST04510,2025-04-23,499,AutoPay,Success,2025-04
PAY0044223,CUST04510,2025-05-23,499,AutoPay,Success,2025-05
PAY0044224,CUST04510,2025-06-23,499,AutoPay,Success,2025-06
PAY0044225,CUST04510,2025-07-23,499,AutoPay,Success,2025-07
PAY0044226,CUST04510,2025-08-23,499,AutoPay,Success,2025-08
PAY0044227,CUST04510,2025-09-23,499,AutoPay,Success,2025-09
PAY0044228,CUST04510,2025-10-23,499,AutoPay,Success,2025-10
PAY0044229,CUST04510,2025-11-23,499,AutoPay,Success,2025-11
PAY0044230,CUST04510,2025-12-23,499,AutoPay,Success,2025-12
PAY0044231,CUST04510,2026-01-23,499,AutoPay,Success,2026-01
PAY0044232,CUST04510,2026-02-23,499,AutoPay,Success,2026-02
PAY0044233,CUST04510,2026-03-23,499,AutoPay,Success,2026-03
PAY0044234,CUST04511,2025-05-03,1199,Credit Card,Success,2025-05
PAY0044235,CUST04511,2025-06-03,1199,Credit Card,Success,2025-06
PAY0044236,CUST04511,2025-07-03,1199,Credit Card,Success,2025-07
PAY0044237,CUST04511,2025-08-03,1199,Credit Card,Success,2025-08
PAY0044238,CUST04511,2025-09-03,1199,Credit Card,Success,2025-09
PAY0044239,CUST04511,2025-10-03,1199,Credit Card,Success,2025-10
PAY0044240,CUST04511,2025-11-03,1199,Credit Card,Success,2025-11
PAY0044241,CUST04511,2025-12-03,1199,Credit Card,Success,2025-12
PAY0044242,CUST04511,2026-01-03,1199,Credit Card,Success,2026-01
PAY0044243,CUST04511,2026-02-03,1199,Credit Card,Success,2026-02
PAY0044244,CUST04511,2026-03-03,1199,Credit Card,Success,2026-03
PAY0044245,CUST04511,2026-04-03,1199,Credit Card,Success,2026-04
PAY0044246,CUST04512,2024-05-18,499,AutoPay,Success,2024-05
PAY0044247,CUST04512,2024-06-18,499,AutoPay,Success,2024-06
PAY0044248,CUST04512,2024-07-18,499,AutoPay,Success,2024-07
PAY0044249,CUST04512,2024-08-18,499,AutoPay,Failed,2024-08
PAY0044250,CUST04512,2024-09-18,499,AutoPay,Success,2024-09
PAY0044251,CUST04512,2024-10-18,499,AutoPay,Success,2024-10
PAY0044252,CUST04512,2024-11-18,499,AutoPay,Success,2024-11
PAY0044253,CUST04512,2024-12-18,499,AutoPay,Success,2024-12
PAY0044254,CUST04512,2025-01-18,499,AutoPay,Success,2025-01
PAY0044255,CUST04512,2025-02-18,499,AutoPay,Success,2025-02
PAY0044256,CUST04512,2025-03-18,499,AutoPay,Failed,2025-03
PAY0044257,CUST04512,2025-04-18,499,AutoPay,Success,2025-04
PAY0044258,CUST04513,2025-06-08,499,Debit Card,Success,2025-06
PAY0044259,CUST04513,2025-07-08,499,Debit Card,Success,2025-07
PAY0044260,CUST04513,2025-08-08,499,Debit Card,Success,2025-08
PAY0044261,CUST04513,2025-09-08,499,Debit Card,Success,2025-09
PAY0044262,CUST04513,2025-10-08,499,Debit Card,Success,2025-10
PAY0044263,CUST04513,2025-11-08,499,Debit Card,Success,2025-11
PAY0044264,CUST04513,2025-12-08,499,Debit Card,Failed,2025-12
PAY0044265,CUST04513,2026-01-08,499,Debit Card,Success,2026-01
PAY0044266,CUST04513,2026-02-08,499,Debit Card,Success,2026-02
PAY0044267,CUST04513,2026-03-08,499,Debit Card,Failed,2026-03
PAY0044268,CUST04513,2026-04-08,499,Debit Card,Success,2026-04
PAY0044269,CUST04514,2024-08-26,1499,UPI,Failed,2024-08
PAY0044270,CUST04514,2024-09-26,1499,UPI,Success,2024-09
PAY0044271,CUST04514,2024-10-26,1499,UPI,Success,2024-10
PAY0044272,CUST04514,2024-11-26,1499,UPI,Success,2024-11
PAY0044273,CUST04514,2024-12-26,1499,UPI,Success,2024-12
PAY0044274,CUST04514,2025-01-26,1499,UPI,Success,2025-01
PAY0044275,CUST04514,2025-02-26,1499,UPI,Success,2025-02
PAY0044276,CUST04514,2025-03-26,1499,UPI,Success,2025-03
PAY0044277,CUST04514,2025-04-26,1499,UPI,Success,2025-04
PAY0044278,CUST04514,2025-05-26,1499,UPI,Success,2025-05
PAY0044279,CUST04514,2025-06-26,1499,UPI,Success,2025-06
PAY0044280,CUST04514,2025-07-26,1499,UPI,Failed,2025-07
PAY0044281,CUST04515,2025-05-01,1499,UPI,Success,2025-05
PAY0044282,CUST04515,2025-06-01,1499,UPI,Success,2025-06
PAY0044283,CUST04515,2025-07-01,1499,UPI,Success,2025-07
PAY0044284,CUST04515,2025-08-01,1499,UPI,Success,2025-08
PAY0044285,CUST04515,2025-09-01,1499,UPI,Success,2025-09
PAY0044286,CUST04515,2025-10-01,1499,UPI,Success,2025-10
PAY0044287,CUST04515,2025-11-01,1499,UPI,Success,2025-11
PAY0044288,CUST04515,2025-12-01,1499,UPI,Success,2025-12
PAY0044289,CUST04515,2026-01-01,1499,UPI,Success,2026-01
PAY0044290,CUST04515,2026-02-01,1499,UPI,Success,2026-02
PAY0044291,CUST04515,2026-03-01,1499,UPI,Success,2026-03
PAY0044292,CUST04515,2026-04-01,1499,UPI,Success,2026-04
PAY0044293,CUST04516,2024-12-10,1598,Debit Card,Failed,2024-12
PAY0044294,CUST04516,2025-01-10,799,Debit Card,Success,2025-01
PAY0044295,CUST04516,2025-02-10,2397,Debit Card,Success,2025-02
PAY0044296,CUST04516,2025-03-10,799,Debit Card,Success,2025-03
PAY0044297,CUST04516,2025-04-10,9588,Debit Card,Success,2025-04
PAY0044298,CUST04516,2025-05-10,799,Debit Card,Success,2025-05
PAY0044299,CUST04516,2025-06-10,1598,Debit Card,Success,2025-06
PAY0044300,CUST04516,2025-07-10,799,Debit Card,Success,2025-07
PAY0044301,CUST04516,2025-08-10,799,Debit Card,Success,2025-08
PAY0044302,CUST04516,2025-09-10,799,Debit Card,Success,2025-09
PAY0044303,CUST04516,2025-10-10,799,Debit Card,Success,2025-10
PAY0044304,CUST04516,2025-11-10,2397,Debit Card,Failed,2025-11
PAY0044305,CUST04517,2025-04-28,3597,AutoPay,Success,2025-04
PAY0044306,CUST04517,2025-05-28,3597,AutoPay,Success,2025-05
PAY0044307,CUST04517,2025-06-28,3597,AutoPay,Success,2025-06
PAY0044308,CUST04517,2025-07-28,3597,AutoPay,Success,2025-07
PAY0044309,CUST04517,2025-08-28,14388,AutoPay,Success,2025-08
PAY0044310,CUST04517,2025-09-28,14388,AutoPay,Success,2025-09
PAY0044311,CUST04517,2025-10-28,1199,AutoPay,Success,2025-10
PAY0044312,CUST04517,2025-11-28,3597,AutoPay,Success,2025-11
PAY0044313,CUST04517,2025-12-28,1199,AutoPay,Success,2025-12
PAY0044314,CUST04517,2026-01-28,1199,AutoPay,Success,2026-01
PAY0044315,CUST04517,2026-02-28,1199,AutoPay,Success,2026-02
PAY0044316,CUST04517,2026-03-28,2398,AutoPay,Success,2026-03
PAY0044317,CUST04518,2025-09-04,17988,Debit Card,Success,2025-09
PAY0044318,CUST04518,2025-10-04,1499,Debit Card,Success,2025-10
PAY0044319,CUST04518,2025-11-04,4497,Debit Card,Success,2025-11
PAY0044320,CUST04518,2025-12-04,1499,Debit Card,Success,2025-12
PAY0044321,CUST04518,2026-01-04,17988,Debit Card,Failed,2026-01
PAY0044322,CUST04518,2026-02-04,1499,Debit Card,Failed,2026-02
PAY0044323,CUST04518,2026-03-04,1499,Debit Card,Success,2026-03
PAY0044324,CUST04518,2026-04-04,1499,Debit Card,Failed,2026-04
PAY0044325,CUST04519,2024-05-21,499,Net Banking,Success,2024-05
PAY0044326,CUST04519,2024-06-21,499,Net Banking,Success,2024-06
PAY0044327,CUST04519,2024-07-21,499,Net Banking,Success,2024-07
PAY0044328,CUST04519,2024-08-21,499,Net Banking,Success,2024-08
PAY0044329,CUST04519,2024-09-21,499,Net Banking,Success,2024-09
PAY0044330,CUST04519,2024-10-21,499,Net Banking,Success,2024-10
PAY0044331,CUST04519,2024-11-21,499,Net Banking,Success,2024-11
PAY0044332,CUST04519,2024-12-21,499,Net Banking,Success,2024-12
PAY0044333,CUST04519,2025-01-21,499,Net Banking,Success,2025-01
PAY0044334,CUST04519,2025-02-21,499,Net Banking,Success,2025-02
PAY0044335,CUST04519,2025-03-21,499,Net Banking,Success,2025-03
PAY0044336,CUST04519,2025-04-21,499,Net Banking,Success,2025-04
PAY0044337,CUST04520,2025-06-14,9588,UPI,Success,2025-06
PAY0044338,CUST04520,2025-07-14,1598,UPI,Success,2025-07
PAY0044339,CUST04520,2025-08-14,799,UPI,Success,2025-08
PAY0044340,CUST04520,2025-09-14,799,UPI,Success,2025-09
PAY0044341,CUST04520,2025-10-14,799,UPI,Success,2025-10
PAY0044342,CUST04520,2025-11-14,9588,UPI,Success,2025-11
PAY0044343,CUST04520,2025-12-14,2397,UPI,Success,2025-12
PAY0044344,CUST04520,2026-01-14,799,UPI,Success,2026-01
PAY0044345,CUST04520,2026-02-14,2397,UPI,Success,2026-02
PAY0044346,CUST04520,2026-03-14,799,UPI,Success,2026-03
PAY0044347,CUST04520,2026-04-14,2397,UPI,Success,2026-04
PAY0044348,CUST04520,2026-05-14,9588,UPI,Failed,2026-05
PAY0044349,CUST04521,2025-03-15,499,AutoPay,Success,2025-03
PAY0044350,CUST04521,2025-04-15,499,AutoPay,Success,2025-04
PAY0044351,CUST04521,2025-05-15,499,AutoPay,Success,2025-05
PAY0044352,CUST04521,2025-06-15,499,AutoPay,Success,2025-06
PAY0044353,CUST04521,2025-07-15,499,AutoPay,Success,2025-07
PAY0044354,CUST04521,2025-08-15,499,AutoPay,Success,2025-08
PAY0044355,CUST04521,2025-09-15,499,AutoPay,Success,2025-09
PAY0044356,CUST04521,2025-10-15,499,AutoPay,Success,2025-10
PAY0044357,CUST04521,2025-11-15,499,AutoPay,Failed,2025-11
PAY0044358,CUST04521,2025-12-15,499,AutoPay,Success,2025-12
PAY0044359,CUST04521,2026-01-15,499,AutoPay,Success,2026-01
PAY0044360,CUST04521,2026-02-15,499,AutoPay,Success,2026-02
PAY0044361,CUST04522,2025-03-19,1499,UPI,Success,2025-03
PAY0044362,CUST04522,2025-04-19,1499,UPI,Success,2025-04
PAY0044363,CUST04522,2025-05-19,4497,UPI,Success,2025-05
PAY0044364,CUST04522,2025-06-19,2998,UPI,Success,2025-06
PAY0044365,CUST04522,2025-07-19,2998,UPI,Success,2025-07
PAY0044366,CUST04522,2025-08-19,1499,UPI,Success,2025-08
PAY0044367,CUST04522,2025-09-19,1499,UPI,Success,2025-09
PAY0044368,CUST04522,2025-10-19,2998,UPI,Success,2025-10
PAY0044369,CUST04522,2025-11-19,1499,UPI,Success,2025-11
PAY0044370,CUST04522,2025-12-19,2998,UPI,Success,2025-12
PAY0044371,CUST04522,2026-01-19,4497,UPI,Success,2026-01
PAY0044372,CUST04522,2026-02-19,17988,UPI,Success,2026-02
PAY0044373,CUST04523,2025-02-02,1199,UPI,Success,2025-02
PAY0044374,CUST04523,2025-03-02,1199,UPI,Success,2025-03
PAY0044375,CUST04523,2025-04-02,1199,UPI,Success,2025-04
PAY0044376,CUST04523,2025-05-02,1199,UPI,Success,2025-05
PAY0044377,CUST04523,2025-06-02,1199,UPI,Success,2025-06
PAY0044378,CUST04523,2025-07-02,1199,UPI,Success,2025-07
PAY0044379,CUST04523,2025-08-02,1199,UPI,Success,2025-08
PAY0044380,CUST04523,2025-09-02,1199,UPI,Success,2025-09
PAY0044381,CUST04523,2025-10-02,1199,UPI,Success,2025-10
PAY0044382,CUST04523,2025-11-02,1199,UPI,Success,2025-11
PAY0044383,CUST04523,2025-12-02,1199,UPI,Success,2025-12
PAY0044384,CUST04523,2026-01-02,1199,UPI,Success,2026-01
PAY0044385,CUST04524,2025-07-15,4497,Debit Card,Success,2025-07
PAY0044386,CUST04524,2025-08-15,4497,Debit Card,Success,2025-08
PAY0044387,CUST04524,2025-09-15,4497,Debit Card,Success,2025-09
PAY0044388,CUST04524,2025-10-15,4497,Debit Card,Success,2025-10
PAY0044389,CUST04524,2025-11-15,1499,Debit Card,Success,2025-11
PAY0044390,CUST04524,2025-12-15,1499,Debit Card,Success,2025-12
PAY0044391,CUST04524,2026-01-15,4497,Debit Card,Success,2026-01
PAY0044392,CUST04524,2026-02-15,1499,Debit Card,Failed,2026-02
PAY0044393,CUST04524,2026-03-15,2998,Debit Card,Success,2026-03
PAY0044394,CUST04524,2026-04-15,17988,Debit Card,Success,2026-04
PAY0044395,CUST04525,2024-05-28,1199,UPI,Success,2024-05
PAY0044396,CUST04525,2024-06-28,1199,UPI,Success,2024-06
PAY0044397,CUST04525,2024-07-28,1199,UPI,Success,2024-07
PAY0044398,CUST04525,2024-08-28,1199,UPI,Success,2024-08
PAY0044399,CUST04525,2024-09-28,3597,UPI,Success,2024-09
PAY0044400,CUST04525,2024-10-28,14388,UPI,Success,2024-10
PAY0044401,CUST04525,2024-11-28,1199,UPI,Success,2024-11
PAY0044402,CUST04525,2024-12-28,1199,UPI,Success,2024-12
PAY0044403,CUST04525,2025-01-28,2398,UPI,Success,2025-01
PAY0044404,CUST04525,2025-02-28,2398,UPI,Success,2025-02
PAY0044405,CUST04525,2025-03-28,1199,UPI,Success,2025-03
PAY0044406,CUST04525,2025-04-28,3597,UPI,Success,2025-04
PAY0044407,CUST04526,2024-02-18,1199,UPI,Success,2024-02
PAY0044408,CUST04526,2024-03-18,2398,UPI,Success,2024-03
PAY0044409,CUST04526,2024-04-18,1199,UPI,Success,2024-04
PAY0044410,CUST04526,2024-05-18,1199,UPI,Failed,2024-05
PAY0044411,CUST04526,2024-06-18,1199,UPI,Success,2024-06
PAY0044412,CUST04526,2024-07-18,1199,UPI,Success,2024-07
PAY0044413,CUST04526,2024-08-18,3597,UPI,Success,2024-08
PAY0044414,CUST04526,2024-09-18,1199,UPI,Success,2024-09
PAY0044415,CUST04526,2024-10-18,14388,UPI,Success,2024-10
PAY0044416,CUST04526,2024-11-18,1199,UPI,Success,2024-11
PAY0044417,CUST04526,2024-12-18,1199,UPI,Success,2024-12
PAY0044418,CUST04526,2025-01-18,1199,UPI,Success,2025-01
PAY0044419,CUST04527,2025-09-20,17988,UPI,Success,2025-09
PAY0044420,CUST04527,2025-10-20,1499,UPI,Success,2025-10
PAY0044421,CUST04527,2025-11-20,2998,UPI,Success,2025-11
PAY0044422,CUST04527,2025-12-20,1499,UPI,Success,2025-12
PAY0044423,CUST04527,2026-01-20,17988,UPI,Success,2026-01
PAY0044424,CUST04527,2026-02-20,1499,UPI,Success,2026-02
PAY0044425,CUST04527,2026-03-20,1499,UPI,Success,2026-03
PAY0044426,CUST04527,2026-04-20,1499,UPI,Success,2026-04
PAY0044427,CUST04527,2026-05-20,2998,UPI,Success,2026-05
PAY0044428,CUST04528,2025-05-28,1499,Credit Card,Success,2025-05
PAY0044429,CUST04528,2025-06-28,1499,Credit Card,Success,2025-06
PAY0044430,CUST04528,2025-07-28,17988,Credit Card,Success,2025-07
PAY0044431,CUST04528,2025-08-28,1499,Credit Card,Success,2025-08
PAY0044432,CUST04528,2025-09-28,17988,Credit Card,Success,2025-09
PAY0044433,CUST04528,2025-10-28,2998,Credit Card,Success,2025-10
PAY0044434,CUST04528,2025-11-28,4497,Credit Card,Success,2025-11
PAY0044435,CUST04528,2025-12-28,4497,Credit Card,Success,2025-12
PAY0044436,CUST04528,2026-01-28,17988,Credit Card,Success,2026-01
PAY0044437,CUST04528,2026-02-28,17988,Credit Card,Success,2026-02
PAY0044438,CUST04528,2026-03-28,1499,Credit Card,Success,2026-03
PAY0044439,CUST04529,2025-12-12,17988,Credit Card,Failed,2025-12
PAY0044440,CUST04529,2026-01-12,17988,Credit Card,Success,2026-01
PAY0044441,CUST04529,2026-02-12,1499,Credit Card,Failed,2026-02
PAY0044442,CUST04529,2026-03-12,2998,Credit Card,Success,2026-03
PAY0044443,CUST04529,2026-04-12,1499,Credit Card,Success,2026-04
PAY0044444,CUST04529,2026-05-12,17988,Credit Card,Success,2026-05
PAY0044445,CUST04530,2024-03-22,499,UPI,Success,2024-03
PAY0044446,CUST04530,2024-04-22,499,UPI,Success,2024-04
PAY0044447,CUST04530,2024-05-22,499,UPI,Success,2024-05
PAY0044448,CUST04530,2024-06-22,499,UPI,Failed,2024-06
PAY0044449,CUST04530,2024-07-22,499,UPI,Success,2024-07
PAY0044450,CUST04530,2024-08-22,499,UPI,Success,2024-08
PAY0044451,CUST04530,2024-09-22,499,UPI,Failed,2024-09
PAY0044452,CUST04530,2024-10-22,499,UPI,Success,2024-10
PAY0044453,CUST04530,2024-11-22,499,UPI,Failed,2024-11
PAY0044454,CUST04530,2024-12-22,499,UPI,Failed,2024-12
PAY0044455,CUST04530,2025-01-22,499,UPI,Success,2025-01
PAY0044456,CUST04530,2025-02-22,499,UPI,Success,2025-02
PAY0044457,CUST04531,2024-09-19,499,Net Banking,Success,2024-09
PAY0044458,CUST04531,2024-10-19,998,Net Banking,Success,2024-10
PAY0044459,CUST04531,2024-11-19,499,Net Banking,Success,2024-11
PAY0044460,CUST04531,2024-12-19,998,Net Banking,Success,2024-12
PAY0044461,CUST04531,2025-01-19,998,Net Banking,Success,2025-01
PAY0044462,CUST04531,2025-02-19,499,Net Banking,Success,2025-02
PAY0044463,CUST04531,2025-03-19,499,Net Banking,Success,2025-03
PAY0044464,CUST04531,2025-04-19,5988,Net Banking,Success,2025-04
PAY0044465,CUST04531,2025-05-19,499,Net Banking,Success,2025-05
PAY0044466,CUST04531,2025-06-19,499,Net Banking,Success,2025-06
PAY0044467,CUST04531,2025-07-19,998,Net Banking,Success,2025-07
PAY0044468,CUST04531,2025-08-19,499,Net Banking,Success,2025-08
PAY0044469,CUST04532,2024-11-16,1199,UPI,Success,2024-11
PAY0044470,CUST04532,2024-12-16,1199,UPI,Success,2024-12
PAY0044471,CUST04532,2025-01-16,1199,UPI,Failed,2025-01
PAY0044472,CUST04532,2025-02-16,1199,UPI,Failed,2025-02
PAY0044473,CUST04532,2025-03-16,1199,UPI,Success,2025-03
PAY0044474,CUST04532,2025-04-16,1199,UPI,Success,2025-04
PAY0044475,CUST04532,2025-05-16,1199,UPI,Success,2025-05
PAY0044476,CUST04532,2025-06-16,1199,UPI,Success,2025-06
PAY0044477,CUST04532,2025-07-16,1199,UPI,Success,2025-07
PAY0044478,CUST04532,2025-08-16,1199,UPI,Success,2025-08
PAY0044479,CUST04532,2025-09-16,1199,UPI,Success,2025-09
PAY0044480,CUST04532,2025-10-16,1199,UPI,Success,2025-10
PAY0044481,CUST04533,2026-02-04,799,AutoPay,Success,2026-02
PAY0044482,CUST04533,2026-03-04,799,AutoPay,Success,2026-03
PAY0044483,CUST04533,2026-04-04,799,AutoPay,Success,2026-04
PAY0044484,CUST04533,2026-05-04,799,AutoPay,Success,2026-05
PAY0044485,CUST04534,2025-12-10,499,AutoPay,Success,2025-12
PAY0044486,CUST04534,2026-01-10,499,AutoPay,Success,2026-01
PAY0044487,CUST04534,2026-02-10,499,AutoPay,Success,2026-02
PAY0044488,CUST04534,2026-03-10,499,AutoPay,Success,2026-03
PAY0044489,CUST04534,2026-04-10,499,AutoPay,Success,2026-04
PAY0044490,CUST04535,2025-10-01,1598,Credit Card,Success,2025-10
PAY0044491,CUST04535,2025-11-01,1598,Credit Card,Success,2025-11
PAY0044492,CUST04535,2025-12-01,799,Credit Card,Success,2025-12
