Usage_ID,Customer_ID,Usage_Month,Usage_Hours,Sessions,Data_Usage_GB,Usage_Issue_Count
U05644_18,CUST05644,2025-09-01,47.0,23,15.37,1
U05645_01,CUST05645,2024-06-01,17.09,19,35.78,0
U05645_02,CUST05645,2024-07-01,38.95,25,27.25,1
U05645_03,CUST05645,2024-08-01,26.3,20,38.54,1
U05645_04,CUST05645,2024-09-01,15.75,18,34.53,2
U05645_05,CUST05645,2024-10-01,27.21,36,34.21,2
U05645_06,CUST05645,2024-11-01,10.87,5,41.0,0
U05645_07,CUST05645,2024-12-01,33.46,20,42.27,1
U05645_08,CUST05645,2025-01-01,27.28,20,45.01,0
U05645_09,CUST05645,2025-02-01,22.33,17,38.63,0
U05645_10,CUST05645,2025-03-01,18.77,23,34.61,0
U05645_11,CUST05645,2025-04-01,19.57,22,32.4,1
U05645_12,CUST05645,2025-05-01,19.51,17,34.26,1
U05645_13,CUST05645,2025-06-01,21.98,11,23.13,2
U05645_14,CUST05645,2025-07-01,4.74,28,25.43,0
U05645_15,CUST05645,2025-08-01,39.61,16,29.84,2
U05645_16,CUST05645,2025-09-01,18.29,13,39.99,2
U05645_17,CUST05645,2025-10-01,25.95,20,27.1,0
U05646_01,CUST05646,2025-06-01,32.82,17,34.39,1
U05646_02,CUST05646,2025-07-01,25.32,13,26.4,1
U05646_03,CUST05646,2025-08-01,18.86,17,20.55,1
U05646_04,CUST05646,2025-09-01,16.4,21,25.92,1
U05646_05,CUST05646,2025-10-01,16.09,22,31.49,4
U05646_06,CUST05646,2025-11-01,29.49,8,33.69,1
U05646_07,CUST05646,2025-12-01,30.96,11,26.38,0
U05646_08,CUST05646,2026-01-01,15.2,16,45.23,0
U05646_09,CUST05646,2026-02-01,15.6,8,32.5,1
U05646_10,CUST05646,2026-03-01,20.24,19,32.74,0
U05646_11,CUST05646,2026-04-01,30.67,15,40.13,0
U05646_12,CUST05646,2026-05-01,17.96,11,13.97,1
U05647_01,CUST05647,2024-02-01,14.96,2,22.48,0
U05647_02,CUST05647,2024-03-01,30.5,26,13.23,3
U05647_03,CUST05647,2024-04-01,8.27,11,6.2,0
U05647_04,CUST05647,2024-05-01,28.05,22,37.17,1
U05647_05,CUST05647,2024-06-01,19.55,15,9.83,0
U05647_06,CUST05647,2024-07-01,52.62,15,38.8,0
U05647_07,CUST05647,2024-08-01,22.75,13,26.05,0
U05647_08,CUST05647,2024-09-01,6.16,31,5.62,1
U05647_09,CUST05647,2024-10-01,18.67,19,27.58,0
U05647_10,CUST05647,2024-11-01,32.79,17,19.53,0
U05647_11,CUST05647,2024-12-01,7.32,11,9.95,2
U05647_12,CUST05647,2025-01-01,30.61,20,21.62,0
U05647_13,CUST05647,2025-02-01,7.93,14,31.78,0
U05647_14,CUST05647,2025-03-01,6.78,10,31.75,1
U05647_15,CUST05647,2025-04-01,8.49,8,19.06,2
U05647_16,CUST05647,2025-05-01,35.07,9,12.02,2
U05647_17,CUST05647,2025-06-01,23.25,13,15.99,3
U05647_18,CUST05647,2025-07-01,43.97,13,24.62,1
U05648_01,CUST05648,2025-08-01,25.75,10,14.3,0
U05648_02,CUST05648,2025-09-01,8.8,16,5.12,1
U05648_03,CUST05648,2025-10-01,8.08,17,5.99,1
U05648_04,CUST05648,2025-11-01,40.43,20,15.63,0
U05648_05,CUST05648,2025-12-01,6.19,10,4.49,0
U05648_06,CUST05648,2026-01-01,25.03,16,25.65,0
U05648_07,CUST05648,2026-02-01,40.03,23,26.23,5
U05648_08,CUST05648,2026-03-01,24.38,20,23.81,1
U05648_09,CUST05648,2026-04-01,10.5,20,14.74,1
U05648_10,CUST05648,2026-05-01,42.01,20,0.41,2
U05649_01,CUST05649,2024-07-01,25.33,19,41.52,1
U05649_02,CUST05649,2024-08-01,38.59,11,49.18,0
U05649_03,CUST05649,2024-09-01,41.36,36,43.71,0
U05649_04,CUST05649,2024-10-01,33.52,17,22.28,0
U05649_05,CUST05649,2024-11-01,21.53,17,36.84,0
U05649_06,CUST05649,2024-12-01,17.49,12,29.72,0
U05649_07,CUST05649,2025-01-01,17.8,10,37.84,0
U05649_08,CUST05649,2025-02-01,22.28,27,38.7,0
U05649_09,CUST05649,2025-03-01,30.69,31,49.12,0
U05649_10,CUST05649,2025-04-01,9.34,23,24.01,3
U05649_11,CUST05649,2025-05-01,6.3,12,30.6,2
U05649_12,CUST05649,2025-06-01,28.49,28,24.53,2
U05649_13,CUST05649,2025-07-01,12.9,21,18.92,0
U05649_14,CUST05649,2025-08-01,15.8,32,34.77,2
U05649_15,CUST05649,2025-09-01,6.02,26,35.19,1
U05649_16,CUST05649,2025-10-01,11.31,14,18.05,1
U05649_17,CUST05649,2025-11-01,40.44,20,28.1,1
U05649_18,CUST05649,2025-12-01,4.81,27,36.15,2
U05650_01,CUST05650,2024-11-01,17.64,13,44.72,0
U05650_02,CUST05650,2024-12-01,45.86,28,29.59,0
U05650_03,CUST05650,2025-01-01,55.6,23,26.85,1
U05650_04,CUST05650,2025-02-01,34.93,9,49.96,0
U05650_05,CUST05650,2025-03-01,45.77,9,23.21,0
U05650_06,CUST05650,2025-04-01,9.55,9,43.94,0
U05650_07,CUST05650,2025-05-01,10.7,4,33.79,0
U05650_08,CUST05650,2025-06-01,23.09,15,12.43,1
U05650_09,CUST05650,2025-07-01,24.17,24,32.9,1
U05650_10,CUST05650,2025-08-01,34.17,29,29.61,0
U05650_11,CUST05650,2025-09-01,22.83,21,23.99,1
U05650_12,CUST05650,2025-10-01,8.59,12,23.53,0
U05650_13,CUST05650,2025-11-01,6.61,18,48.72,2
U05650_14,CUST05650,2025-12-01,36.11,36,36.88,0
U05650_15,CUST05650,2026-01-01,19.06,30,38.8,0
U05650_16,CUST05650,2026-02-01,19.24,17,39.2,1
U05650_17,CUST05650,2026-03-01,35.94,12,19.89,0
U05650_18,CUST05650,2026-04-01,21.6,23,41.54,0
U05651_01,CUST05651,2024-06-01,22.26,13,31.22,1
U05651_02,CUST05651,2024-07-01,13.29,14,48.44,2
U05651_03,CUST05651,2024-08-01,2.75,26,25.66,1
U05651_04,CUST05651,2024-09-01,25.78,18,23.42,0
U05651_05,CUST05651,2024-10-01,8.46,23,50.63,2
U05651_06,CUST05651,2024-11-01,26.89,9,36.14,0
U05651_07,CUST05651,2024-12-01,27.79,23,35.78,2
U05651_08,CUST05651,2025-01-01,17.1,9,25.46,0
U05651_09,CUST05651,2025-02-01,24.28,16,25.26,1
U05651_10,CUST05651,2025-03-01,60.22,25,40.72,0
U05651_11,CUST05651,2025-04-01,4.18,16,15.36,1
U05651_12,CUST05651,2025-05-01,3.78,35,43.04,0
U05651_13,CUST05651,2025-06-01,8.85,1,18.95,2
U05651_14,CUST05651,2025-07-01,17.19,9,41.22,3
U05651_15,CUST05651,2025-08-01,36.62,2,33.72,0
U05651_16,CUST05651,2025-09-01,23.11,19,38.31,1
U05651_17,CUST05651,2025-10-01,24.77,21,24.29,0
U05652_01,CUST05652,2026-04-01,62.33,17,29.51,2
U05653_01,CUST05653,2025-11-01,27.86,19,40.12,1
U05653_02,CUST05653,2025-12-01,65.25,25,37.57,1
U05653_03,CUST05653,2026-01-01,26.85,17,15.76,0
U05653_04,CUST05653,2026-02-01,35.39,20,22.91,1
U05653_05,CUST05653,2026-03-01,1.74,14,44.93,2
U05653_06,CUST05653,2026-04-01,23.14,6,29.57,0
U05654_01,CUST05654,2024-07-01,17.66,27,0.2,3
U05654_02,CUST05654,2024-08-01,24.88,35,17.93,0
U05654_03,CUST05654,2024-09-01,9.73,24,11.09,1
U05654_04,CUST05654,2024-10-01,12.12,32,27.14,2
U05654_05,CUST05654,2024-11-01,16.01,16,21.46,0
U05654_06,CUST05654,2024-12-01,19.74,12,15.54,0
U05654_07,CUST05654,2025-01-01,44.85,18,30.23,0
U05654_08,CUST05654,2025-02-01,45.67,19,16.83,1
U05654_09,CUST05654,2025-03-01,31.41,22,23.25,1
U05654_10,CUST05654,2025-04-01,25.44,9,30.6,1
U05654_11,CUST05654,2025-05-01,4.02,17,14.4,2
U05654_12,CUST05654,2025-06-01,7.42,19,8.08,3
U05654_13,CUST05654,2025-07-01,8.75,14,7.83,0
U05654_14,CUST05654,2025-08-01,27.2,18,29.9,1
U05654_15,CUST05654,2025-09-01,46.51,15,13.58,2
U05654_16,CUST05654,2025-10-01,29.62,17,5.54,3
U05654_17,CUST05654,2025-11-01,15.28,17,32.51,1
U05655_01,CUST05655,2025-03-01,26.56,15,26.44,1
U05655_02,CUST05655,2025-04-01,21.05,37,24.3,1
U05655_03,CUST05655,2025-05-01,14.28,23,32.23,1
U05655_04,CUST05655,2025-06-01,20.43,34,36.31,1
U05655_05,CUST05655,2025-07-01,43.03,15,21.19,0
U05655_06,CUST05655,2025-08-01,30.05,34,29.5,1
U05655_07,CUST05655,2025-09-01,34.27,32,8.86,1
U05655_08,CUST05655,2025-10-01,8.58,24,46.7,2
U05655_09,CUST05655,2025-11-01,10.32,24,33.31,0
U05655_10,CUST05655,2025-12-01,9.23,14,37.24,1
U05655_11,CUST05655,2026-01-01,13.67,1,33.85,0
U05655_12,CUST05655,2026-02-01,25.65,12,33.33,1
U05655_13,CUST05655,2026-03-01,28.73,19,31.49,1
U05655_14,CUST05655,2026-04-01,30.46,24,23.0,0
U05656_01,CUST05656,2024-01-01,39.59,15,22.55,1
U05656_02,CUST05656,2024-02-01,19.39,17,17.09,4
U05656_03,CUST05656,2024-03-01,8.3,4,33.32,0
U05656_04,CUST05656,2024-04-01,41.48,18,25.25,1
U05656_05,CUST05656,2024-05-01,41.37,22,40.38,0
U05656_06,CUST05656,2024-06-01,7.84,2,21.98,2
U05656_07,CUST05656,2024-07-01,2.51,27,27.62,1
U05656_08,CUST05656,2024-08-01,15.34,17,21.5,1
U05656_09,CUST05656,2024-09-01,35.98,16,30.58,1
U05656_10,CUST05656,2024-10-01,5.91,23,45.2,0
U05656_11,CUST05656,2024-11-01,10.44,22,32.5,2
U05656_12,CUST05656,2024-12-01,8.2,18,22.62,0
U05656_13,CUST05656,2025-01-01,17.1,11,48.37,0
U05656_14,CUST05656,2025-02-01,10.52,17,47.72,0
U05656_15,CUST05656,2025-03-01,8.63,18,22.76,0
U05656_16,CUST05656,2025-04-01,11.2,19,39.51,1
U05656_17,CUST05656,2025-05-01,51.02,9,38.52,0
U05657_01,CUST05657,2025-03-01,11.98,22,19.5,1
U05657_02,CUST05657,2025-04-01,55.56,15,24.17,2
U05657_03,CUST05657,2025-05-01,3.37,28,39.58,1
U05657_04,CUST05657,2025-06-01,17.69,22,39.38,0
U05657_05,CUST05657,2025-07-01,27.16,27,36.17,2
U05657_06,CUST05657,2025-08-01,23.2,18,17.06,1
U05657_07,CUST05657,2025-09-01,23.38,18,28.71,4
U05657_08,CUST05657,2025-10-01,16.93,9,34.89,2
U05657_09,CUST05657,2025-11-01,24.2,20,30.67,1
U05657_10,CUST05657,2025-12-01,20.31,9,25.03,0
U05657_11,CUST05657,2026-01-01,22.7,10,27.96,0
U05657_12,CUST05657,2026-02-01,21.34,20,27.08,2
U05657_13,CUST05657,2026-03-01,51.05,20,19.89,1
U05657_14,CUST05657,2026-04-01,19.4,17,36.91,0
U05658_01,CUST05658,2024-07-01,30.77,11,45.52,3
U05658_02,CUST05658,2024-08-01,19.84,13,16.69,1
U05658_03,CUST05658,2024-09-01,13.63,23,24.47,0
U05658_04,CUST05658,2024-10-01,36.31,18,41.22,0
U05658_05,CUST05658,2024-11-01,37.3,19,35.92,2
U05658_06,CUST05658,2024-12-01,41.94,24,47.19,2
U05658_07,CUST05658,2025-01-01,29.89,16,20.56,1
U05658_08,CUST05658,2025-02-01,11.81,30,36.54,0
U05658_09,CUST05658,2025-03-01,6.2,21,37.4,0
U05658_10,CUST05658,2025-04-01,19.92,17,35.13,1
U05658_11,CUST05658,2025-05-01,16.51,28,26.9,0
U05658_12,CUST05658,2025-06-01,19.55,11,29.32,0
U05658_13,CUST05658,2025-07-01,37.93,20,36.56,0
U05658_14,CUST05658,2025-08-01,39.83,11,29.72,0
U05658_15,CUST05658,2025-09-01,53.44,23,37.85,2
U05658_16,CUST05658,2025-10-01,32.02,15,21.19,3
U05658_17,CUST05658,2025-11-01,59.31,9,38.25,0
U05659_01,CUST05659,2025-06-01,17.56,15,50.52,2
U05659_02,CUST05659,2025-07-01,26.69,14,38.61,4
U05659_03,CUST05659,2025-08-01,14.92,19,42.65,2
U05659_04,CUST05659,2025-09-01,18.5,6,41.71,1
U05659_05,CUST05659,2025-10-01,31.87,24,31.21,0
U05659_06,CUST05659,2025-11-01,34.79,28,0.2,2
U05659_07,CUST05659,2025-12-01,7.04,23,47.05,1
U05659_08,CUST05659,2026-01-01,11.52,16,30.04,1
U05659_09,CUST05659,2026-02-01,16.0,23,27.74,1
U05659_10,CUST05659,2026-03-01,13.01,1,22.53,0
U05659_11,CUST05659,2026-04-01,10.38,28,24.43,0
U05660_01,CUST05660,2024-05-01,16.43,16,42.1,1
U05660_02,CUST05660,2024-06-01,8.56,18,27.88,1
U05660_03,CUST05660,2024-07-01,12.89,12,39.25,2
U05660_04,CUST05660,2024-08-01,24.09,18,33.91,3
U05660_05,CUST05660,2024-09-01,31.26,5,38.1,0
U05660_06,CUST05660,2024-10-01,11.53,30,36.48,0
U05660_07,CUST05660,2024-11-01,17.86,26,54.06,0
U05660_08,CUST05660,2024-12-01,37.86,16,22.44,1
U05660_09,CUST05660,2025-01-01,35.11,15,45.49,1
U05660_10,CUST05660,2025-02-01,24.74,10,33.52,1
U05660_11,CUST05660,2025-03-01,33.31,27,7.75,0
U05660_12,CUST05660,2025-04-01,24.8,36,27.99,1
U05660_13,CUST05660,2025-05-01,15.54,17,45.91,2
U05660_14,CUST05660,2025-06-01,16.8,12,32.64,0
U05660_15,CUST05660,2025-07-01,17.34,12,46.2,2
U05660_16,CUST05660,2025-08-01,26.71,32,34.08,1
U05660_17,CUST05660,2025-09-01,25.5,9,28.36,1
U05661_01,CUST05661,2026-04-01,15.39,15,9.6,0
U05662_01,CUST05662,2025-03-01,16.72,30,7.51,0
U05662_02,CUST05662,2025-04-01,11.18,18,13.86,2
U05662_03,CUST05662,2025-05-01,30.88,23,27.52,1
U05662_04,CUST05662,2025-06-01,15.28,18,17.85,0
U05662_05,CUST05662,2025-07-01,21.47,10,12.16,0
U05662_06,CUST05662,2025-08-01,24.59,19,7.97,1
U05662_07,CUST05662,2025-09-01,32.61,17,12.4,0
U05662_08,CUST05662,2025-10-01,36.09,11,25.01,1
U05662_09,CUST05662,2025-11-01,24.72,30,21.66,0
U05662_10,CUST05662,2025-12-01,22.79,20,4.18,0
U05662_11,CUST05662,2026-01-01,9.61,19,15.08,0
U05662_12,CUST05662,2026-02-01,11.07,26,12.94,0
U05662_13,CUST05662,2026-03-01,14.79,24,14.36,3
U05662_14,CUST05662,2026-04-01,54.76,17,28.37,3
U05663_01,CUST05663,2025-03-01,32.51,16,17.65,2
U05663_02,CUST05663,2025-04-01,14.08,24,17.27,1
U05663_03,CUST05663,2025-05-01,17.35,20,6.89,0
U05663_04,CUST05663,2025-06-01,12.05,18,14.64,0
U05663_05,CUST05663,2025-07-01,4.31,10,12.67,0
U05663_06,CUST05663,2025-08-01,28.87,5,9.01,1
U05663_07,CUST05663,2025-09-01,16.46,4,26.62,0
U05663_08,CUST05663,2025-10-01,9.41,10,26.81,1
U05663_09,CUST05663,2025-11-01,22.49,20,14.14,1
U05663_10,CUST05663,2025-12-01,22.28,7,6.19,0
U05663_11,CUST05663,2026-01-01,10.34,14,26.99,1
U05663_12,CUST05663,2026-02-01,65.53,17,14.98,1
U05663_13,CUST05663,2026-03-01,51.52,27,7.54,1
U05663_14,CUST05663,2026-04-01,33.56,7,0.94,0
U05663_15,CUST05663,2026-05-01,14.66,19,25.5,0
U05664_01,CUST05664,2024-02-01,55.2,17,50.26,1
U05664_02,CUST05664,2024-03-01,12.85,12,29.38,1
U05664_03,CUST05664,2024-04-01,20.82,17,47.4,1
U05664_04,CUST05664,2024-05-01,38.13,22,21.26,1
U05664_05,CUST05664,2024-06-01,15.33,32,48.76,1
U05664_06,CUST05664,2024-07-01,11.04,5,30.9,0
U05664_07,CUST05664,2024-08-01,8.47,12,32.02,1
U05664_08,CUST05664,2024-09-01,17.05,23,37.47,0
U05664_09,CUST05664,2024-10-01,22.04,19,25.49,2
U05664_10,CUST05664,2024-11-01,12.42,32,37.46,1
U05664_11,CUST05664,2024-12-01,18.93,10,30.74,2
U05664_12,CUST05664,2025-01-01,10.74,21,29.31,0
U05664_13,CUST05664,2025-02-01,12.95,13,40.66,2
U05664_14,CUST05664,2025-03-01,29.36,19,33.83,2
U05664_15,CUST05664,2025-04-01,17.71,15,44.43,1
U05664_16,CUST05664,2025-05-01,21.6,16,44.43,1
U05664_17,CUST05664,2025-06-01,17.19,31,18.79,1
U05665_01,CUST05665,2024-07-01,22.63,30,31.23,0
U05665_02,CUST05665,2024-08-01,14.6,29,30.48,1
U05665_03,CUST05665,2024-09-01,4.45,9,36.26,1
U05665_04,CUST05665,2024-10-01,13.02,14,32.06,0
U05665_05,CUST05665,2024-11-01,34.6,12,45.27,0
U05665_06,CUST05665,2024-12-01,13.34,18,25.37,0
U05665_07,CUST05665,2025-01-01,7.1,33,36.34,0
U05665_08,CUST05665,2025-02-01,5.9,11,54.56,0
U05665_09,CUST05665,2025-03-01,35.61,18,26.93,0
U05665_10,CUST05665,2025-04-01,17.33,10,33.25,2
U05665_11,CUST05665,2025-05-01,37.62,17,26.69,0
U05665_12,CUST05665,2025-06-01,37.96,16,33.04,0
U05665_13,CUST05665,2025-07-01,14.0,11,19.05,3
U05665_14,CUST05665,2025-08-01,20.94,21,26.71,0
U05665_15,CUST05665,2025-09-01,25.96,17,30.43,0
U05665_16,CUST05665,2025-10-01,38.95,5,55.8,2
U05665_17,CUST05665,2025-11-01,4.96,9,23.6,1
U05665_18,CUST05665,2025-12-01,13.74,12,26.3,2
U05666_01,CUST05666,2024-06-01,22.61,19,27.59,1
U05666_02,CUST05666,2024-07-01,35.13,27,15.61,1
U05666_03,CUST05666,2024-08-01,41.91,20,40.42,0
U05666_04,CUST05666,2024-09-01,35.62,16,40.24,0
U05666_05,CUST05666,2024-10-01,18.64,9,22.56,1
U05666_06,CUST05666,2024-11-01,37.35,20,36.19,1
U05666_07,CUST05666,2024-12-01,23.36,1,19.83,0
U05666_08,CUST05666,2025-01-01,40.99,24,48.54,0
U05666_09,CUST05666,2025-02-01,27.18,6,49.82,0
U05666_10,CUST05666,2025-03-01,12.71,7,31.73,0
U05666_11,CUST05666,2025-04-01,8.39,28,34.64,0
U05666_12,CUST05666,2025-05-01,25.1,20,17.05,0
U05666_13,CUST05666,2025-06-01,19.59,12,19.41,1
U05666_14,CUST05666,2025-07-01,20.18,24,18.11,0
U05666_15,CUST05666,2025-08-01,12.77,27,34.42,1
U05666_16,CUST05666,2025-09-01,9.29,24,40.34,2
U05666_17,CUST05666,2025-10-01,38.85,20,6.53,0
U05666_18,CUST05666,2025-11-01,23.33,24,28.49,0
U05667_01,CUST05667,2026-03-01,9.63,6,39.03,1
U05667_02,CUST05667,2026-04-01,26.94,25,37.17,0
U05667_03,CUST05667,2026-05-01,19.95,15,33.76,1
U05668_01,CUST05668,2024-04-01,38.11,14,29.79,1
U05668_02,CUST05668,2024-05-01,12.41,23,30.75,3
U05668_03,CUST05668,2024-06-01,11.37,16,24.87,0
U05668_04,CUST05668,2024-07-01,19.65,13,27.65,2
U05668_05,CUST05668,2024-08-01,17.49,7,34.26,1
U05668_06,CUST05668,2024-09-01,10.78,27,16.84,1
U05668_07,CUST05668,2024-10-01,3.34,10,34.7,3
U05668_08,CUST05668,2024-11-01,75.42,26,26.54,0
U05668_09,CUST05668,2024-12-01,25.4,9,41.27,3
U05668_10,CUST05668,2025-01-01,9.75,28,47.66,0
U05668_11,CUST05668,2025-02-01,21.69,13,17.51,1
U05668_12,CUST05668,2025-03-01,7.57,16,26.28,1
U05668_13,CUST05668,2025-04-01,13.57,14,35.92,3
U05668_14,CUST05668,2025-05-01,7.48,22,37.48,1
U05668_15,CUST05668,2025-06-01,8.45,15,38.65,1
U05668_16,CUST05668,2025-07-01,18.78,11,28.05,0
U05668_17,CUST05668,2025-08-01,21.25,23,33.45,1
U05668_18,CUST05668,2025-09-01,12.42,16,28.71,3
U05669_01,CUST05669,2026-01-01,44.29,24,27.88,0
U05669_02,CUST05669,2026-02-01,8.9,22,4.27,0
U05669_03,CUST05669,2026-03-01,26.19,20,31.4,1
U05669_04,CUST05669,2026-04-01,17.23,15,34.19,0
U05670_01,CUST05670,2026-04-01,4.56,8,27.64,1
U05671_01,CUST05671,2025-06-01,21.83,23,29.52,0
U05671_02,CUST05671,2025-07-01,23.17,12,16.64,1
U05671_03,CUST05671,2025-08-01,29.95,19,19.14,1
U05671_04,CUST05671,2025-09-01,16.34,17,21.74,1
U05671_05,CUST05671,2025-10-01,34.76,23,19.22,0
U05671_06,CUST05671,2025-11-01,25.27,10,50.13,2
U05671_07,CUST05671,2025-12-01,35.0,20,27.82,1
U05671_08,CUST05671,2026-01-01,23.36,21,24.74,1
U05671_09,CUST05671,2026-02-01,9.15,9,21.68,0
U05671_10,CUST05671,2026-03-01,22.38,13,35.26,1
U05671_11,CUST05671,2026-04-01,13.72,12,17.66,2
U05672_01,CUST05672,2026-02-01,17.68,15,9.06,0
U05672_02,CUST05672,2026-03-01,36.6,17,28.3,1
U05672_03,CUST05672,2026-04-01,3.99,9,21.32,0
U05672_04,CUST05672,2026-05-01,10.92,16,14.38,1
U05673_01,CUST05673,2026-02-01,12.5,25,21.83,1
U05673_02,CUST05673,2026-03-01,10.68,34,32.79,0
U05673_03,CUST05673,2026-04-01,38.35,21,20.9,0
U05674_01,CUST05674,2025-12-01,10.99,15,25.68,0
U05674_02,CUST05674,2026-01-01,27.58,9,51.61,1
U05674_03,CUST05674,2026-02-01,15.09,17,28.48,0
U05674_04,CUST05674,2026-03-01,24.37,22,16.48,2
U05674_05,CUST05674,2026-04-01,20.18,32,31.9,1
U05674_06,CUST05674,2026-05-01,38.12,26,33.29,0
U05675_01,CUST05675,2026-02-01,40.66,22,30.0,1
U05675_02,CUST05675,2026-03-01,14.08,25,47.34,0
U05675_03,CUST05675,2026-04-01,18.63,26,20.59,1
U05676_01,CUST05676,2024-06-01,7.27,16,15.83,0
U05676_02,CUST05676,2024-07-01,21.0,15,21.23,0
U05676_03,CUST05676,2024-08-01,54.37,7,43.84,5
U05676_04,CUST05676,2024-09-01,8.75,4,43.81,0
U05676_05,CUST05676,2024-10-01,14.61,14,45.53,1
U05676_06,CUST05676,2024-11-01,25.8,24,16.94,0
U05676_07,CUST05676,2024-12-01,27.55,12,22.88,2
U05676_08,CUST05676,2025-01-01,13.5,14,23.48,1
U05676_09,CUST05676,2025-02-01,59.21,16,30.47,1
U05676_10,CUST05676,2025-03-01,43.92,8,31.46,1
U05676_11,CUST05676,2025-04-01,17.01,13,45.44,1
U05676_12,CUST05676,2025-05-01,25.1,24,15.38,2
U05676_13,CUST05676,2025-06-01,14.27,16,18.42,1
U05676_14,CUST05676,2025-07-01,21.64,15,22.75,2
U05676_15,CUST05676,2025-08-01,16.04,28,28.21,2
U05676_16,CUST05676,2025-09-01,25.66,13,52.05,1
U05676_17,CUST05676,2025-10-01,18.68,6,45.54,0
U05677_01,CUST05677,2024-03-01,4.59,35,37.94,0
U05677_02,CUST05677,2024-04-01,28.4,20,13.92,0
U05677_03,CUST05677,2024-05-01,11.16,16,39.12,2
U05677_04,CUST05677,2024-06-01,13.29,28,34.67,1
U05677_05,CUST05677,2024-07-01,11.31,23,14.42,0
U05677_06,CUST05677,2024-08-01,20.22,23,47.93,0
U05677_07,CUST05677,2024-09-01,36.91,21,31.08,0
U05677_08,CUST05677,2024-10-01,22.79,28,48.53,1
U05677_09,CUST05677,2024-11-01,26.2,10,33.89,0
U05677_10,CUST05677,2024-12-01,38.27,6,49.61,2
U05677_11,CUST05677,2025-01-01,15.36,19,43.89,0
U05677_12,CUST05677,2025-02-01,7.53,8,32.54,1
U05677_13,CUST05677,2025-03-01,21.52,17,2.65,0
U05677_14,CUST05677,2025-04-01,16.26,15,27.38,0
U05677_15,CUST05677,2025-05-01,22.73,24,33.26,1
U05677_16,CUST05677,2025-06-01,57.61,14,43.89,1
U05677_17,CUST05677,2025-07-01,5.23,16,19.16,2
U05678_01,CUST05678,2024-06-01,8.64,33,21.4,1
U05678_02,CUST05678,2024-07-01,43.4,20,37.93,1
U05678_03,CUST05678,2024-08-01,30.7,24,36.18,0
U05678_04,CUST05678,2024-09-01,26.19,9,20.46,0
U05678_05,CUST05678,2024-10-01,12.4,23,22.37,2
U05678_06,CUST05678,2024-11-01,37.0,8,40.89,0
U05678_07,CUST05678,2024-12-01,15.87,22,10.59,0
U05678_08,CUST05678,2025-01-01,21.01,26,38.72,0
U05678_09,CUST05678,2025-02-01,21.19,13,43.66,3
U05678_10,CUST05678,2025-03-01,47.65,25,37.92,3
U05678_11,CUST05678,2025-04-01,51.71,17,43.14,1
U05678_12,CUST05678,2025-05-01,5.8,14,41.3,1
U05678_13,CUST05678,2025-06-01,17.57,14,21.89,1
U05678_14,CUST05678,2025-07-01,16.76,24,33.86,1
U05678_15,CUST05678,2025-08-01,22.51,12,20.52,0
U05678_16,CUST05678,2025-09-01,12.45,2,15.86,2
U05678_17,CUST05678,2025-10-01,12.06,12,21.8,3
U05678_18,CUST05678,2025-11-01,6.76,15,23.2,1
U05679_01,CUST05679,2024-02-01,25.58,15,27.45,1
U05679_02,CUST05679,2024-03-01,4.58,29,25.26,0
U05679_03,CUST05679,2024-04-01,18.1,31,46.16,0
U05679_04,CUST05679,2024-05-01,13.19,10,46.86,2
U05679_05,CUST05679,2024-06-01,41.06,19,16.26,0
U05679_06,CUST05679,2024-07-01,30.31,13,27.36,0
U05679_07,CUST05679,2024-08-01,21.48,19,42.74,1
U05679_08,CUST05679,2024-09-01,15.52,21,44.61,1
U05679_09,CUST05679,2024-10-01,29.13,19,32.39,0
U05679_10,CUST05679,2024-11-01,6.41,7,32.79,0
U05679_11,CUST05679,2024-12-01,7.81,20,33.18,1
U05679_12,CUST05679,2025-01-01,15.13,15,19.85,1
U05679_13,CUST05679,2025-02-01,20.75,14,29.27,0
U05679_14,CUST05679,2025-03-01,20.01,8,27.66,1
U05679_15,CUST05679,2025-04-01,7.21,23,41.14,0
U05679_16,CUST05679,2025-05-01,9.56,21,21.37,1
U05679_17,CUST05679,2025-06-01,30.6,19,25.48,2
U05680_01,CUST05680,2025-10-01,23.99,28,36.46,1
U05680_02,CUST05680,2025-11-01,49.65,28,27.57,0
U05680_03,CUST05680,2025-12-01,34.7,30,36.14,0
U05680_04,CUST05680,2026-01-01,28.29,21,34.96,1
U05680_05,CUST05680,2026-02-01,11.61,22,32.25,1
U05680_06,CUST05680,2026-03-01,6.59,18,28.6,0
U05680_07,CUST05680,2026-04-01,35.06,23,24.29,1
U05680_08,CUST05680,2026-05-01,26.65,27,31.53,2
U05681_01,CUST05681,2026-02-01,9.33,16,34.52,1
U05681_02,CUST05681,2026-03-01,5.95,20,30.92,0
U05681_03,CUST05681,2026-04-01,15.65,9,24.52,1
U05681_04,CUST05681,2026-05-01,30.82,3,25.78,2
U05682_01,CUST05682,2026-03-01,22.75,13,34.54,0
U05682_02,CUST05682,2026-04-01,30.35,10,36.28,2
U05683_01,CUST05683,2025-06-01,25.64,18,27.92,0
U05683_02,CUST05683,2025-07-01,23.54,8,27.84,1
U05683_03,CUST05683,2025-08-01,16.68,24,33.77,3
U05683_04,CUST05683,2025-09-01,24.16,38,41.15,0
U05683_05,CUST05683,2025-10-01,10.34,21,26.78,1
