Payment_ID,Customer_ID,Payment_Date,Amount,Payment_Method,Payment_Status
PAY0058008,CUST05917,2025-07-05,499,Net Banking,Success
PAY0058009,CUST05917,2025-08-05,499,Net Banking,Success
PAY0058010,CUST05917,2025-09-05,499,Net Banking,Success
PAY0058011,CUST05917,2025-10-05,499,Net Banking,Success
PAY0058012,CUST05917,2025-11-05,499,Net Banking,Success
PAY0058013,CUST05917,2025-12-05,499,Net Banking,Success
PAY0058014,CUST05917,2026-01-05,499,Net Banking,Success
PAY0058015,CUST05917,2026-02-05,499,Net Banking,Success
PAY0058016,CUST05918,2026-03-20,1497,AutoPay,Success
PAY0058017,CUST05918,2026-04-20,1497,AutoPay,Success
PAY0058018,CUST05918,2026-05-20,5988,AutoPay,Success
PAY0058019,CUST05919,2024-08-19,1199,Credit Card,Success
PAY0058020,CUST05919,2024-09-19,1199,Credit Card,Failed
PAY0058021,CUST05919,2024-10-19,1199,Credit Card,Success
PAY0058022,CUST05919,2024-11-19,1199,Credit Card,Success
PAY0058023,CUST05919,2024-12-19,1199,Credit Card,Failed
PAY0058024,CUST05919,2025-01-19,1199,Credit Card,Success
PAY0058025,CUST05919,2025-02-19,1199,Credit Card,Success
PAY0058026,CUST05919,2025-03-19,1199,Credit Card,Success
PAY0058027,CUST05919,2025-04-19,1199,Credit Card,Success
PAY0058028,CUST05919,2025-05-19,1199,Credit Card,Success
PAY0058029,CUST05919,2025-06-19,1199,Credit Card,Success
PAY0058030,CUST05919,2025-07-19,1199,Credit Card,Success
PAY0058031,CUST05920,2024-06-28,799,Debit Card,Success
PAY0058032,CUST05920,2024-07-28,799,Debit Card,Success
PAY0058033,CUST05920,2024-08-28,799,Debit Card,Success
PAY0058034,CUST05920,2024-09-28,1598,Debit Card,Success
PAY0058035,CUST05920,2024-10-28,9588,Debit Card,Success
PAY0058036,CUST05920,2024-11-28,799,Debit Card,Success
PAY0058037,CUST05920,2024-12-28,799,Debit Card,Success
PAY0058038,CUST05920,2025-01-28,2397,Debit Card,Success
PAY0058039,CUST05920,2025-02-28,799,Debit Card,Success
PAY0058040,CUST05920,2025-03-28,799,Debit Card,Success
PAY0058041,CUST05920,2025-04-28,799,Debit Card,Success
PAY0058042,CUST05920,2025-05-28,799,Debit Card,Success
PAY0058043,CUST05921,2025-11-27,1499,UPI,Success
PAY0058044,CUST05921,2025-12-27,1499,UPI,Success
PAY0058045,CUST05921,2026-01-27,1499,UPI,Success
PAY0058046,CUST05921,2026-02-27,1499,UPI,Success
PAY0058047,CUST05921,2026-03-27,2998,UPI,Success
PAY0058048,CUST05921,2026-04-27,17988,UPI,Success
PAY0058049,CUST05921,2026-05-27,17988,UPI,Success
PAY0058050,CUST05922,2025-02-05,1499,Debit Card,Success
PAY0058051,CUST05922,2025-03-05,1499,Debit Card,Success
PAY0058052,CUST05922,2025-04-05,1499,Debit Card,Success
PAY0058053,CUST05922,2025-05-05,1499,Debit Card,Success
PAY0058054,CUST05922,2025-06-05,1499,Debit Card,Success
PAY0058055,CUST05922,2025-07-05,1499,Debit Card,Success
PAY0058056,CUST05922,2025-08-05,1499,Debit Card,Success
PAY0058057,CUST05922,2025-09-05,1499,Debit Card,Success
PAY0058058,CUST05922,2025-10-05,1499,Debit Card,Success
PAY0058059,CUST05922,2025-11-05,1499,Debit Card,Success
PAY0058060,CUST05922,2025-12-05,1499,Debit Card,Success
PAY0058061,CUST05922,2026-01-05,1499,Debit Card,Success
PAY0058062,CUST05923,2024-10-01,1199,UPI,Success
PAY0058063,CUST05923,2024-11-01,1199,UPI,Success
PAY0058064,CUST05923,2024-12-01,14388,UPI,Success
PAY0058065,CUST05923,2025-01-01,1199,UPI,Success
PAY0058066,CUST05923,2025-02-01,2398,UPI,Success
PAY0058067,CUST05923,2025-03-01,2398,UPI,Success
PAY0058068,CUST05923,2025-04-01,2398,UPI,Success
PAY0058069,CUST05923,2025-05-01,1199,UPI,Success
PAY0058070,CUST05923,2025-06-01,14388,UPI,Success
PAY0058071,CUST05923,2025-07-01,14388,UPI,Success
PAY0058072,CUST05923,2025-08-01,1199,UPI,Success
PAY0058073,CUST05923,2025-09-01,3597,UPI,Success
PAY0058074,CUST05924,2026-04-12,1199,Debit Card,Success
PAY0058075,CUST05925,2025-08-07,2398,Credit Card,Success
PAY0058076,CUST05925,2025-09-07,1199,Credit Card,Success
PAY0058077,CUST05925,2025-10-07,1199,Credit Card,Success
PAY0058078,CUST05925,2025-11-07,1199,Credit Card,Success
PAY0058079,CUST05925,2025-12-07,3597,Credit Card,Success
PAY0058080,CUST05925,2026-01-07,1199,Credit Card,Success
PAY0058081,CUST05925,2026-02-07,1199,Credit Card,Success
PAY0058082,CUST05925,2026-03-07,1199,Credit Card,Success
PAY0058083,CUST05925,2026-04-07,1199,Credit Card,Success
PAY0058084,CUST05925,2026-05-07,14388,Credit Card,Success
PAY0058085,CUST05926,2024-08-19,499,AutoPay,Success
PAY0058086,CUST05926,2024-09-19,499,AutoPay,Success
PAY0058087,CUST05926,2024-10-19,499,AutoPay,Success
PAY0058088,CUST05926,2024-11-19,499,AutoPay,Success
PAY0058089,CUST05926,2024-12-19,499,AutoPay,Success
PAY0058090,CUST05926,2025-01-19,499,AutoPay,Success
PAY0058091,CUST05926,2025-02-19,499,AutoPay,Success
PAY0058092,CUST05926,2025-03-19,499,AutoPay,Success
PAY0058093,CUST05926,2025-04-19,499,AutoPay,Success
PAY0058094,CUST05926,2025-05-19,499,AutoPay,Success
PAY0058095,CUST05926,2025-06-19,499,AutoPay,Success
PAY0058096,CUST05926,2025-07-19,499,AutoPay,Success
PAY0058097,CUST05927,2025-03-23,1497,Debit Card,Success
PAY0058098,CUST05927,2025-04-23,499,Debit Card,Success
PAY0058099,CUST05927,2025-05-23,499,Debit Card,Success
PAY0058100,CUST05927,2025-06-23,1497,Debit Card,Success
PAY0058101,CUST05927,2025-07-23,499,Debit Card,Success
PAY0058102,CUST05927,2025-08-23,499,Debit Card,Success
PAY0058103,CUST05927,2025-09-23,1497,Debit Card,Failed
PAY0058104,CUST05927,2025-10-23,5988,Debit Card,Success
PAY0058105,CUST05927,2025-11-23,998,Debit Card,Success
PAY0058106,CUST05927,2025-12-23,499,Debit Card,Success
PAY0058107,CUST05927,2026-01-23,499,Debit Card,Success
PAY0058108,CUST05927,2026-02-23,1497,Debit Card,Success
PAY0058109,CUST05928,2025-06-07,3597,Credit Card,Success
PAY0058110,CUST05928,2025-07-07,14388,Credit Card,Success
PAY0058111,CUST05928,2025-08-07,2398,Credit Card,Success
PAY0058112,CUST05928,2025-09-07,1199,Credit Card,Success
PAY0058113,CUST05928,2025-10-07,14388,Credit Card,Success
PAY0058114,CUST05928,2025-11-07,1199,Credit Card,Success
PAY0058115,CUST05928,2025-12-07,3597,Credit Card,Success
PAY0058116,CUST05928,2026-01-07,1199,Credit Card,Success
PAY0058117,CUST05928,2026-02-07,2398,Credit Card,Success
PAY0058118,CUST05928,2026-03-07,1199,Credit Card,Success
PAY0058119,CUST05928,2026-04-07,2398,Credit Card,Success
PAY0058120,CUST05929,2024-12-15,17988,UPI,Success
PAY0058121,CUST05929,2025-01-15,2998,UPI,Success
PAY0058122,CUST05929,2025-02-15,2998,UPI,Success
PAY0058123,CUST05929,2025-03-15,1499,UPI,Success
PAY0058124,CUST05929,2025-04-15,1499,UPI,Success
PAY0058125,CUST05929,2025-05-15,17988,UPI,Success
PAY0058126,CUST05929,2025-06-15,17988,UPI,Success
PAY0058127,CUST05929,2025-07-15,17988,UPI,Success
PAY0058128,CUST05929,2025-08-15,4497,UPI,Success
PAY0058129,CUST05929,2025-09-15,17988,UPI,Success
PAY0058130,CUST05929,2025-10-15,2998,UPI,Success
PAY0058131,CUST05929,2025-11-15,1499,UPI,Failed
PAY0058132,CUST05930,2026-01-23,499,AutoPay,Success
PAY0058133,CUST05930,2026-02-23,998,AutoPay,Success
PAY0058134,CUST05930,2026-03-23,998,AutoPay,Success
PAY0058135,CUST05930,2026-04-23,5988,AutoPay,Success
PAY0058136,CUST05930,2026-05-23,5988,AutoPay,Success
PAY0058137,CUST05931,2025-02-05,499,UPI,Success
PAY0058138,CUST05931,2025-03-05,499,UPI,Success
PAY0058139,CUST05931,2025-04-05,499,UPI,Success
PAY0058140,CUST05931,2025-05-05,499,UPI,Success
PAY0058141,CUST05931,2025-06-05,499,UPI,Success
PAY0058142,CUST05931,2025-07-05,499,UPI,Success
PAY0058143,CUST05931,2025-08-05,499,UPI,Success
PAY0058144,CUST05931,2025-09-05,499,UPI,Success
PAY0058145,CUST05931,2025-10-05,499,UPI,Success
PAY0058146,CUST05931,2025-11-05,499,UPI,Success
PAY0058147,CUST05931,2025-12-05,499,UPI,Failed
PAY0058148,CUST05931,2026-01-05,499,UPI,Success
PAY0058149,CUST05932,2026-02-02,499,Credit Card,Success
PAY0058150,CUST05932,2026-03-02,499,Credit Card,Success
PAY0058151,CUST05932,2026-04-02,499,Credit Card,Success
PAY0058152,CUST05933,2025-11-19,5988,Credit Card,Success
PAY0058153,CUST05933,2025-12-19,499,Credit Card,Success
PAY0058154,CUST05933,2026-01-19,499,Credit Card,Success
PAY0058155,CUST05933,2026-02-19,499,Credit Card,Success
PAY0058156,CUST05933,2026-03-19,998,Credit Card,Success
PAY0058157,CUST05933,2026-04-19,499,Credit Card,Success
PAY0058158,CUST05934,2025-12-20,14388,Credit Card,Success
PAY0058159,CUST05934,2026-01-20,2398,Credit Card,Success
PAY0058160,CUST05934,2026-02-20,1199,Credit Card,Success
PAY0058161,CUST05934,2026-03-20,3597,Credit Card,Success
PAY0058162,CUST05934,2026-04-20,3597,Credit Card,Success
PAY0058163,CUST05935,2024-12-02,2397,Net Banking,Success
PAY0058164,CUST05935,2025-01-02,799,Net Banking,Failed
PAY0058165,CUST05935,2025-02-02,799,Net Banking,Success
PAY0058166,CUST05935,2025-03-02,2397,Net Banking,Success
PAY0058167,CUST05935,2025-04-02,9588,Net Banking,Success
PAY0058168,CUST05935,2025-05-02,2397,Net Banking,Success
PAY0058169,CUST05935,2025-06-02,799,Net Banking,Success
PAY0058170,CUST05935,2025-07-02,799,Net Banking,Failed
PAY0058171,CUST05935,2025-08-02,1598,Net Banking,Success
PAY0058172,CUST05935,2025-09-02,9588,Net Banking,Success
PAY0058173,CUST05935,2025-10-02,9588,Net Banking,Success
PAY0058174,CUST05935,2025-11-02,799,Net Banking,Success
PAY0058175,CUST05936,2024-12-28,1199,UPI,Success
PAY0058176,CUST05936,2025-01-28,1199,UPI,Success
PAY0058177,CUST05936,2025-02-28,1199,UPI,Success
PAY0058178,CUST05936,2025-03-28,1199,UPI,Success
PAY0058179,CUST05936,2025-04-28,1199,UPI,Success
PAY0058180,CUST05936,2025-05-28,1199,UPI,Success
PAY0058181,CUST05936,2025-06-28,1199,UPI,Success
PAY0058182,CUST05936,2025-07-28,1199,UPI,Success
PAY0058183,CUST05936,2025-08-28,1199,UPI,Success
PAY0058184,CUST05936,2025-09-28,1199,UPI,Success
PAY0058185,CUST05936,2025-10-28,1199,UPI,Success
PAY0058186,CUST05936,2025-11-28,1199,UPI,Success
PAY0058187,CUST05937,2025-12-25,9588,Debit Card,Success
PAY0058188,CUST05937,2026-01-25,2397,Debit Card,Success
PAY0058189,CUST05937,2026-02-25,799,Debit Card,Success
PAY0058190,CUST05937,2026-03-25,9588,Debit Card,Success
PAY0058191,CUST05937,2026-04-25,9588,Debit Card,Success
PAY0058192,CUST05937,2026-05-25,799,Debit Card,Success
PAY0058193,CUST05938,2024-01-04,1199,Debit Card,Success
PAY0058194,CUST05938,2024-02-04,1199,Debit Card,Success
PAY0058195,CUST05938,2024-03-04,1199,Debit Card,Success
PAY0058196,CUST05938,2024-04-04,1199,Debit Card,Success
PAY0058197,CUST05938,2024-05-04,1199,Debit Card,Success
PAY0058198,CUST05938,2024-06-04,1199,Debit Card,Success
PAY0058199,CUST05938,2024-07-04,1199,Debit Card,Success
PAY0058200,CUST05938,2024-08-04,1199,Debit Card,Success
PAY0058201,CUST05938,2024-09-04,1199,Debit Card,Success
PAY0058202,CUST05938,2024-10-04,1199,Debit Card,Success
PAY0058203,CUST05938,2024-11-04,1199,Debit Card,Success
PAY0058204,CUST05938,2024-12-04,1199,Debit Card,Success
PAY0058205,CUST05939,2024-07-13,4497,Debit Card,Success
PAY0058206,CUST05939,2024-08-13,4497,Debit Card,Success
PAY0058207,CUST05939,2024-09-13,17988,Debit Card,Success
PAY0058208,CUST05939,2024-10-13,1499,Debit Card,Failed
PAY0058209,CUST05939,2024-11-13,4497,Debit Card,Success
PAY0058210,CUST05939,2024-12-13,17988,Debit Card,Success
PAY0058211,CUST05939,2025-01-13,2998,Debit Card,Success
PAY0058212,CUST05939,2025-02-13,1499,Debit Card,Success
PAY0058213,CUST05939,2025-03-13,1499,Debit Card,Success
PAY0058214,CUST05939,2025-04-13,4497,Debit Card,Success
PAY0058215,CUST05939,2025-05-13,4497,Debit Card,Success
PAY0058216,CUST05939,2025-06-13,17988,Debit Card,Success
PAY0058217,CUST05940,2026-03-07,1499,Debit Card,Success
PAY0058218,CUST05940,2026-04-07,1499,Debit Card,Success
PAY0058219,CUST05940,2026-05-07,1499,Debit Card,Success
PAY0058220,CUST05941,2025-03-09,1199,Net Banking,Success
PAY0058221,CUST05941,2025-04-09,1199,Net Banking,Success
PAY0058222,CUST05941,2025-05-09,1199,Net Banking,Success
PAY0058223,CUST05941,2025-06-09,1199,Net Banking,Success
PAY0058224,CUST05941,2025-07-09,1199,Net Banking,Success
PAY0058225,CUST05941,2025-08-09,1199,Net Banking,Success
PAY0058226,CUST05941,2025-09-09,1199,Net Banking,Success
PAY0058227,CUST05941,2025-10-09,1199,Net Banking,Success
PAY0058228,CUST05941,2025-11-09,1199,Net Banking,Success
PAY0058229,CUST05941,2025-12-09,1199,Net Banking,Success
PAY0058230,CUST05941,2026-01-09,1199,Net Banking,Success
PAY0058231,CUST05941,2026-02-09,1199,Net Banking,Success
PAY0058232,CUST05942,2025-02-02,499,Debit Card,Success
PAY0058233,CUST05942,2025-03-02,499,Debit Card,Success
PAY0058234,CUST05942,2025-04-02,499,Debit Card,Success
PAY0058235,CUST05942,2025-05-02,499,Debit Card,Success
PAY0058236,CUST05942,2025-06-02,499,Debit Card,Failed
PAY0058237,CUST05942,2025-07-02,499,Debit Card,Success
PAY0058238,CUST05942,2025-08-02,499,Debit Card,Success
PAY0058239,CUST05942,2025-09-02,499,Debit Card,Success
PAY0058240,CUST05942,2025-10-02,499,Debit Card,Success
PAY0058241,CUST05942,2025-11-02,499,Debit Card,Success
PAY0058242,CUST05942,2025-12-02,499,Debit Card,Success
PAY0058243,CUST05942,2026-01-02,499,Debit Card,Failed
PAY0058244,CUST05943,2024-09-03,799,UPI,Success
PAY0058245,CUST05943,2024-10-03,799,UPI,Success
PAY0058246,CUST05943,2024-11-03,799,UPI,Success
PAY0058247,CUST05943,2024-12-03,799,UPI,Success
PAY0058248,CUST05943,2025-01-03,799,UPI,Success
PAY0058249,CUST05943,2025-02-03,799,UPI,Success
PAY0058250,CUST05943,2025-03-03,799,UPI,Success
PAY0058251,CUST05943,2025-04-03,799,UPI,Success
PAY0058252,CUST05943,2025-05-03,799,UPI,Success
PAY0058253,CUST05943,2025-06-03,799,UPI,Success
PAY0058254,CUST05943,2025-07-03,799,UPI,Success
PAY0058255,CUST05943,2025-08-03,799,UPI,Success
PAY0058256,CUST05944,2024-04-20,499,Credit Card,Failed
PAY0058257,CUST05944,2024-05-20,1497,Credit Card,Success
PAY0058258,CUST05944,2024-06-20,998,Credit Card,Success
PAY0058259,CUST05944,2024-07-20,499,Credit Card,Success
PAY0058260,CUST05944,2024-08-20,1497,Credit Card,Success
PAY0058261,CUST05944,2024-09-20,1497,Credit Card,Success
PAY0058262,CUST05944,2024-10-20,1497,Credit Card,Success
PAY0058263,CUST05944,2024-11-20,499,Credit Card,Success
PAY0058264,CUST05944,2024-12-20,1497,Credit Card,Success
PAY0058265,CUST05944,2025-01-20,1497,Credit Card,Success
PAY0058266,CUST05944,2025-02-20,5988,Credit Card,Success
PAY0058267,CUST05944,2025-03-20,1497,Credit Card,Success
PAY0058268,CUST05945,2025-09-10,5988,Net Banking,Success
PAY0058269,CUST05945,2025-10-10,5988,Net Banking,Success
PAY0058270,CUST05945,2025-11-10,1497,Net Banking,Success
PAY0058271,CUST05945,2025-12-10,499,Net Banking,Success
PAY0058272,CUST05945,2026-01-10,499,Net Banking,Success
PAY0058273,CUST05945,2026-02-10,5988,Net Banking,Success
PAY0058274,CUST05945,2026-03-10,499,Net Banking,Success
PAY0058275,CUST05945,2026-04-10,499,Net Banking,Success
PAY0058276,CUST05946,2026-03-25,499,Credit Card,Success
PAY0058277,CUST05946,2026-04-25,5988,Credit Card,Success
PAY0058278,CUST05947,2024-11-01,1199,AutoPay,Success
PAY0058279,CUST05947,2024-12-01,1199,AutoPay,Success
PAY0058280,CUST05947,2025-01-01,1199,AutoPay,Success
PAY0058281,CUST05947,2025-02-01,1199,AutoPay,Success
PAY0058282,CUST05947,2025-03-01,1199,AutoPay,Success
PAY0058283,CUST05947,2025-04-01,1199,AutoPay,Success
PAY0058284,CUST05947,2025-05-01,1199,AutoPay,Success
PAY0058285,CUST05947,2025-06-01,1199,AutoPay,Success
PAY0058286,CUST05947,2025-07-01,1199,AutoPay,Success
PAY0058287,CUST05947,2025-08-01,1199,AutoPay,Success
PAY0058288,CUST05947,2025-09-01,1199,AutoPay,Success
PAY0058289,CUST05947,2025-10-01,1199,AutoPay,Success
PAY0058290,CUST05948,2025-09-17,799,Debit Card,Success
PAY0058291,CUST05948,2025-10-17,799,Debit Card,Success
PAY0058292,CUST05948,2025-11-17,799,Debit Card,Success
PAY0058293,CUST05948,2025-12-17,799,Debit Card,Success
PAY0058294,CUST05948,2026-01-17,799,Debit Card,Success
PAY0058295,CUST05948,2026-02-17,799,Debit Card,Success
PAY0058296,CUST05948,2026-03-17,799,Debit Card,Success
PAY0058297,CUST05948,2026-04-17,799,Debit Card,Success
PAY0058298,CUST05949,2025-07-01,1199,UPI,Success
PAY0058299,CUST05949,2025-08-01,1199,UPI,Failed
PAY0058300,CUST05949,2025-09-01,1199,UPI,Success
PAY0058301,CUST05949,2025-10-01,1199,UPI,Success
PAY0058302,CUST05949,2025-11-01,1199,UPI,Success
PAY0058303,CUST05949,2025-12-01,1199,UPI,Success
PAY0058304,CUST05949,2026-01-01,1199,UPI,Success
PAY0058305,CUST05949,2026-02-01,1199,UPI,Success
PAY0058306,CUST05949,2026-03-01,1199,UPI,Success
PAY0058307,CUST05949,2026-04-01,1199,UPI,Success
PAY0058308,CUST05950,2024-12-06,2998,Debit Card,Success
PAY0058309,CUST05950,2025-01-06,1499,Debit Card,Success
PAY0058310,CUST05950,2025-02-06,17988,Debit Card,Failed
PAY0058311,CUST05950,2025-03-06,1499,Debit Card,Success
PAY0058312,CUST05950,2025-04-06,1499,Debit Card,Success
PAY0058313,CUST05950,2025-05-06,17988,Debit Card,Success
PAY0058314,CUST05950,2025-06-06,1499,Debit Card,Success
PAY0058315,CUST05950,2025-07-06,1499,Debit Card,Success
PAY0058316,CUST05950,2025-08-06,1499,Debit Card,Success
PAY0058317,CUST05950,2025-09-06,4497,Debit Card,Success
PAY0058318,CUST05950,2025-10-06,1499,Debit Card,Success
PAY0058319,CUST05950,2025-11-06,17988,Debit Card,Success
PAY0058320,CUST05951,2025-03-21,1199,Debit Card,Failed
PAY0058321,CUST05951,2025-04-21,1199,Debit Card,Success
PAY0058322,CUST05951,2025-05-21,1199,Debit Card,Success
PAY0058323,CUST05951,2025-06-21,1199,Debit Card,Success
PAY0058324,CUST05951,2025-07-21,1199,Debit Card,Success
PAY0058325,CUST05951,2025-08-21,1199,Debit Card,Success
PAY0058326,CUST05951,2025-09-21,1199,Debit Card,Success
PAY0058327,CUST05951,2025-10-21,1199,Debit Card,Success
PAY0058328,CUST05951,2025-11-21,1199,Debit Card,Success
PAY0058329,CUST05951,2025-12-21,1199,Debit Card,Success
PAY0058330,CUST05951,2026-01-21,1199,Debit Card,Success
PAY0058331,CUST05951,2026-02-21,1199,Debit Card,Success
PAY0058332,CUST05952,2024-08-13,499,Credit Card,Success
PAY0058333,CUST05952,2024-09-13,499,Credit Card,Success
PAY0058334,CUST05952,2024-10-13,499,Credit Card,Success
PAY0058335,CUST05952,2024-11-13,499,Credit Card,Success
PAY0058336,CUST05952,2024-12-13,499,Credit Card,Success
PAY0058337,CUST05952,2025-01-13,499,Credit Card,Success
PAY0058338,CUST05952,2025-02-13,499,Credit Card,Success
PAY0058339,CUST05952,2025-03-13,499,Credit Card,Success
PAY0058340,CUST05952,2025-04-13,499,Credit Card,Failed
PAY0058341,CUST05952,2025-05-13,499,Credit Card,Success
PAY0058342,CUST05952,2025-06-13,499,Credit Card,Failed
PAY0058343,CUST05952,2025-07-13,499,Credit Card,Success
PAY0058344,CUST05953,2025-09-25,499,UPI,Success
PAY0058345,CUST05953,2025-10-25,499,UPI,Success
PAY0058346,CUST05953,2025-11-25,499,UPI,Success
PAY0058347,CUST05953,2025-12-25,499,UPI,Success
PAY0058348,CUST05953,2026-01-25,499,UPI,Success
PAY0058349,CUST05953,2026-02-25,499,UPI,Failed
PAY0058350,CUST05953,2026-03-25,499,UPI,Success
PAY0058351,CUST05953,2026-04-25,499,UPI,Success
PAY0058352,CUST05953,2026-05-25,499,UPI,Success
PAY0058353,CUST05954,2025-12-28,1499,UPI,Success
PAY0058354,CUST05954,2026-01-28,1499,UPI,Success
PAY0058355,CUST05954,2026-02-28,1499,UPI,Success
PAY0058356,CUST05954,2026-03-28,1499,UPI,Success
PAY0058357,CUST05955,2024-01-25,1499,Credit Card,Success
PAY0058358,CUST05955,2024-02-25,1499,Credit Card,Success
PAY0058359,CUST05955,2024-03-25,1499,Credit Card,Success
PAY0058360,CUST05955,2024-04-25,1499,Credit Card,Success
PAY0058361,CUST05955,2024-05-25,1499,Credit Card,Success
PAY0058362,CUST05955,2024-06-25,1499,Credit Card,Success
PAY0058363,CUST05955,2024-07-25,1499,Credit Card,Success
PAY0058364,CUST05955,2024-08-25,1499,Credit Card,Success
PAY0058365,CUST05955,2024-09-25,1499,Credit Card,Success
PAY0058366,CUST05955,2024-10-25,1499,Credit Card,Success
PAY0058367,CUST05955,2024-11-25,1499,Credit Card,Success
PAY0058368,CUST05955,2024-12-25,1499,Credit Card,Failed
PAY0058369,CUST05956,2025-06-07,799,UPI,Success
PAY0058370,CUST05956,2025-07-07,799,UPI,Success
PAY0058371,CUST05956,2025-08-07,799,UPI,Success
PAY0058372,CUST05956,2025-09-07,799,UPI,Success
PAY0058373,CUST05956,2025-10-07,799,UPI,Success
PAY0058374,CUST05956,2025-11-07,799,UPI,Failed
PAY0058375,CUST05956,2025-12-07,799,UPI,Success
PAY0058376,CUST05956,2026-01-07,799,UPI,Failed
PAY0058377,CUST05956,2026-02-07,799,UPI,Success
PAY0058378,CUST05956,2026-03-07,799,UPI,Success
PAY0058379,CUST05956,2026-04-07,799,UPI,Success
PAY0058380,CUST05957,2026-02-18,499,UPI,Failed
PAY0058381,CUST05957,2026-03-18,499,UPI,Failed
PAY0058382,CUST05957,2026-04-18,499,UPI,Success
PAY0058383,CUST05957,2026-05-18,499,UPI,Success
PAY0058384,CUST05958,2024-12-22,499,UPI,Success
PAY0058385,CUST05958,2025-01-22,5988,UPI,Success
PAY0058386,CUST05958,2025-02-22,1497,UPI,Success
PAY0058387,CUST05958,2025-03-22,1497,UPI,Success
PAY0058388,CUST05958,2025-04-22,499,UPI,Success
PAY0058389,CUST05958,2025-05-22,998,UPI,Success
PAY0058390,CUST05958,2025-06-22,499,UPI,Success
PAY0058391,CUST05958,2025-07-22,499,UPI,Success
PAY0058392,CUST05958,2025-08-22,499,UPI,Success
PAY0058393,CUST05958,2025-09-22,499,UPI,Success
PAY0058394,CUST05958,2025-10-22,499,UPI,Success
PAY0058395,CUST05958,2025-11-22,499,UPI,Success
PAY0058396,CUST05959,2024-11-09,3597,Credit Card,Success
PAY0058397,CUST05959,2024-12-09,1199,Credit Card,Success
PAY0058398,CUST05959,2025-01-09,1199,Credit Card,Success
