Subscription_ID,Customer_ID,Plan,Monthly_Fee,Contract_Type,Support_Tier,Start_Date
SUB06613,CUST06613,Basic,499,Annual,2,2025-12-22
SUB06614,CUST06614,Standard,799,Quarterly,5,2024-01-11
SUB06615,CUST06615,Basic,499,Monthly,2,2024-05-01
SUB06616,CUST06616,Basic,499,Monthly,2,2026-03-30
SUB06617,CUST06617,Basic,499,Annual,2,2025-07-30
SUB06618,CUST06618,Standard,799,Monthly,5,2025-07-16
SUB06619,CUST06619,Standard,799,Annual,5,2024-11-28
SUB06620,CUST06620,Standard,799,Quarterly,5,2025-01-12
SUB06621,CUST06621,Basic,499,Monthly,2,2024-04-30
SUB06622,CUST06622,Standard,799,Annual,5,2024-10-16
SUB06623,CUST06623,Family,1499,Monthly,15,2025-07-30
SUB06624,CUST06624,Premium,1199,Monthly,10,2025-03-29
SUB06625,CUST06625,Premium,1199,Monthly,10,2024-01-27
SUB06626,CUST06626,Basic,499,Annual,2,2024-07-25
SUB06627,CUST06627,Family,1499,Monthly,15,2024-10-14
SUB06628,CUST06628,Premium,1199,Monthly,10,2025-04-05
SUB06629,CUST06629,Premium,1199,Quarterly,10,2025-10-25
SUB06630,CUST06630,Standard,799,Annual,5,2026-01-28
SUB06631,CUST06631,Premium,1199,Annual,10,2025-12-22
SUB06632,CUST06632,Family,1499,Annual,15,2024-09-05
SUB06633,CUST06633,Standard,799,Quarterly,5,2026-03-02
SUB06634,CUST06634,Basic,499,Annual,2,2025-12-22
SUB06635,CUST06635,Standard,799,Monthly,5,2024-10-12
SUB06636,CUST06636,Basic,499,Monthly,2,2024-11-20
SUB06637,CUST06637,Premium,1199,Monthly,10,2025-02-28
SUB06638,CUST06638,Basic,499,Monthly,2,2025-05-24
SUB06639,CUST06639,Premium,1199,Monthly,10,2025-02-02
SUB06640,CUST06640,Premium,1199,Annual,10,2024-05-28
SUB06641,CUST06641,Basic,499,Monthly,2,2025-06-22
SUB06642,CUST06642,Premium,1199,Monthly,10,2025-04-19
SUB06643,CUST06643,Premium,1199,Annual,10,2024-03-27
SUB06644,CUST06644,Premium,1199,Monthly,10,2024-12-15
SUB06645,CUST06645,Family,1499,Monthly,15,2024-10-03
SUB06646,CUST06646,Premium,1199,Monthly,10,2025-04-10
SUB06647,CUST06647,Basic,499,Monthly,2,2024-05-06
SUB06648,CUST06648,Premium,1199,Annual,10,2024-02-08
SUB06649,CUST06649,Premium,1199,Monthly,10,2026-03-29
SUB06650,CUST06650,Premium,1199,Monthly,10,2025-02-18
SUB06651,CUST06651,Family,1499,Monthly,15,2025-03-19
SUB06652,CUST06652,Premium,1199,Annual,10,2025-11-24
SUB06653,CUST06653,Standard,799,Quarterly,5,2026-03-27
SUB06654,CUST06654,Premium,1199,Annual,10,2024-06-01
SUB06655,CUST06655,Standard,799,Monthly,5,2024-10-20
SUB06656,CUST06656,Standard,799,Monthly,5,2025-11-28
SUB06657,CUST06657,Premium,1199,Monthly,10,2025-01-29
SUB06658,CUST06658,Basic,499,Monthly,2,2024-11-17
SUB06659,CUST06659,Premium,1199,Annual,10,2024-05-09
SUB06660,CUST06660,Standard,799,Quarterly,5,2026-02-22
SUB06661,CUST06661,Premium,1199,Quarterly,10,2024-06-26
SUB06662,CUST06662,Basic,499,Annual,2,2025-01-11
SUB06663,CUST06663,Standard,799,Monthly,5,2025-11-10
SUB06664,CUST06664,Family,1499,Monthly,15,2024-12-15
SUB06665,CUST06665,Family,1499,Quarterly,15,2024-11-08
SUB06666,CUST06666,Basic,499,Annual,2,2026-01-29
SUB06667,CUST06667,Standard,799,Quarterly,5,2024-11-17
SUB06668,CUST06668,Standard,799,Quarterly,5,2024-06-22
SUB06669,CUST06669,Basic,499,Annual,2,2026-01-21
SUB06670,CUST06670,Family,1499,Annual,15,2024-05-06
SUB06671,CUST06671,Premium,1199,Monthly,10,2024-06-09
SUB06672,CUST06672,Standard,799,Quarterly,5,2026-03-14
SUB06673,CUST06673,Basic,499,Annual,2,2024-02-11
SUB06674,CUST06674,Premium,1199,Monthly,10,2024-07-20
SUB06675,CUST06675,Premium,1199,Monthly,10,2025-11-16
SUB06676,CUST06676,Premium,1199,Annual,10,2024-09-01
SUB06677,CUST06677,Basic,499,Quarterly,2,2024-09-12
SUB06678,CUST06678,Family,1499,Monthly,15,2024-01-06
SUB06679,CUST06679,Standard,799,Monthly,5,2025-11-30
SUB06680,CUST06680,Basic,499,Monthly,2,2026-03-16
SUB06681,CUST06681,Family,1499,Monthly,15,2026-04-06
SUB06682,CUST06682,Premium,1199,Annual,10,2025-07-20
SUB06683,CUST06683,Standard,799,Quarterly,5,2025-10-10
SUB06684,CUST06684,Premium,1199,Annual,10,2025-04-08
SUB06685,CUST06685,Premium,1199,Monthly,10,2025-12-13
SUB06686,CUST06686,Standard,799,Annual,5,2025-07-06
SUB06687,CUST06687,Standard,799,Annual,5,2025-11-10
SUB06688,CUST06688,Standard,799,Quarterly,5,2025-01-18
SUB06689,CUST06689,Basic,499,Quarterly,2,2024-06-13
SUB06690,CUST06690,Standard,799,Annual,5,2024-12-18
SUB06691,CUST06691,Standard,799,Monthly,5,2024-11-05
SUB06692,CUST06692,Basic,499,Monthly,2,2026-03-28
SUB06693,CUST06693,Basic,499,Quarterly,2,2025-08-12
SUB06694,CUST06694,Standard,799,Annual,5,2024-03-02
SUB06695,CUST06695,Family,1499,Quarterly,15,2024-12-02
SUB06696,CUST06696,Premium,1199,Annual,10,2026-03-12
SUB06697,CUST06697,Family,1499,Monthly,15,2025-03-27
SUB06698,CUST06698,Standard,799,Monthly,5,2025-11-17
SUB06699,CUST06699,Standard,799,Monthly,5,2024-06-06
SUB06700,CUST06700,Basic,499,Monthly,2,2025-05-12
SUB06701,CUST06701,Premium,1199,Annual,10,2025-02-16
SUB06702,CUST06702,Premium,1199,Annual,10,2025-04-26
SUB06703,CUST06703,Basic,499,Annual,2,2026-02-28
SUB06704,CUST06704,Basic,499,Quarterly,2,2024-02-19
SUB06705,CUST06705,Standard,799,Monthly,5,2024-07-09
SUB06706,CUST06706,Basic,499,Monthly,2,2025-11-22
SUB06707,CUST06707,Standard,799,Quarterly,5,2024-10-21
SUB06708,CUST06708,Premium,1199,Monthly,10,2025-04-21
SUB06709,CUST06709,Standard,799,Annual,5,2026-03-19
SUB06710,CUST06710,Basic,499,Monthly,2,2025-10-09
SUB06711,CUST06711,Standard,799,Monthly,5,2026-02-19
SUB06712,CUST06712,Family,1499,Annual,15,2025-12-24
SUB06713,CUST06713,Family,1499,Annual,15,2024-07-06
SUB06714,CUST06714,Family,1499,Annual,15,2024-05-01
SUB06715,CUST06715,Standard,799,Quarterly,5,2025-11-01
SUB06716,CUST06716,Premium,1199,Monthly,10,2026-03-27
SUB06717,CUST06717,Basic,499,Monthly,2,2025-02-09
SUB06718,CUST06718,Standard,799,Quarterly,5,2026-04-08
SUB06719,CUST06719,Basic,499,Annual,2,2026-02-22
SUB06720,CUST06720,Family,1499,Monthly,15,2025-09-20
SUB06721,CUST06721,Standard,799,Monthly,5,2025-07-20
SUB06722,CUST06722,Basic,499,Monthly,2,2026-03-01
SUB06723,CUST06723,Standard,799,Monthly,5,2024-12-25
SUB06724,CUST06724,Family,1499,Monthly,15,2025-03-12
SUB06725,CUST06725,Basic,499,Monthly,2,2026-04-07
SUB06726,CUST06726,Premium,1199,Monthly,10,2024-01-10
SUB06727,CUST06727,Premium,1199,Quarterly,10,2025-02-21
SUB06728,CUST06728,Premium,1199,Annual,10,2025-03-21
SUB06729,CUST06729,Family,1499,Monthly,15,2025-11-09
SUB06730,CUST06730,Family,1499,Quarterly,15,2024-11-05
SUB06731,CUST06731,Premium,1199,Quarterly,10,2025-05-21
SUB06732,CUST06732,Standard,799,Quarterly,5,2024-02-18
SUB06733,CUST06733,Family,1499,Monthly,15,2024-03-29
SUB06734,CUST06734,Premium,1199,Monthly,10,2025-09-24
SUB06735,CUST06735,Standard,799,Monthly,5,2025-11-22
SUB06736,CUST06736,Family,1499,Monthly,15,2026-01-25
SUB06737,CUST06737,Basic,499,Monthly,2,2024-02-10
SUB06738,CUST06738,Family,1499,Monthly,15,2025-10-13
SUB06739,CUST06739,Basic,499,Annual,2,2025-06-03
SUB06740,CUST06740,Family,1499,Annual,15,2025-11-09
SUB06741,CUST06741,Standard,799,Annual,5,2024-05-19
SUB06742,CUST06742,Family,1499,Monthly,15,2026-02-14
SUB06743,CUST06743,Family,1499,Monthly,15,2024-05-20
SUB06744,CUST06744,Standard,799,Annual,5,2025-06-09
SUB06745,CUST06745,Premium,1199,Quarterly,10,2025-02-19
SUB06746,CUST06746,Standard,799,Monthly,5,2024-01-19
SUB06747,CUST06747,Family,1499,Monthly,15,2025-03-05
SUB06748,CUST06748,Basic,499,Monthly,2,2026-04-09
SUB06749,CUST06749,Standard,799,Monthly,5,2025-02-03
SUB06750,CUST06750,Basic,499,Quarterly,2,2025-07-11
SUB06751,CUST06751,Family,1499,Monthly,15,2024-03-02
SUB06752,CUST06752,Basic,499,Monthly,2,2024-01-16
SUB06753,CUST06753,Family,1499,Quarterly,15,2024-08-19
SUB06754,CUST06754,Premium,1199,Annual,10,2024-12-14
SUB06755,CUST06755,Standard,799,Monthly,5,2025-08-05
SUB06756,CUST06756,Family,1499,Monthly,15,2025-11-21
SUB06757,CUST06757,Premium,1199,Monthly,10,2024-07-23
SUB06758,CUST06758,Basic,499,Annual,2,2026-01-31
SUB06759,CUST06759,Family,1499,Monthly,15,2024-06-17
SUB06760,CUST06760,Standard,799,Annual,5,2024-10-27
SUB06761,CUST06761,Family,1499,Monthly,15,2025-10-25
SUB06762,CUST06762,Standard,799,Quarterly,5,2025-12-04
SUB06763,CUST06763,Family,1499,Annual,15,2024-01-06
SUB06764,CUST06764,Family,1499,Annual,15,2024-05-04
SUB06765,CUST06765,Standard,799,Annual,5,2025-01-31
SUB06766,CUST06766,Standard,799,Monthly,5,2026-02-01
SUB06767,CUST06767,Family,1499,Monthly,15,2025-03-30
SUB06768,CUST06768,Standard,799,Annual,5,2024-06-26
SUB06769,CUST06769,Family,1499,Annual,15,2025-11-28
SUB06770,CUST06770,Family,1499,Annual,15,2025-05-28
SUB06771,CUST06771,Family,1499,Annual,15,2024-01-15
SUB06772,CUST06772,Family,1499,Quarterly,15,2024-04-05
SUB06773,CUST06773,Basic,499,Monthly,2,2025-11-14
SUB06774,CUST06774,Standard,799,Annual,5,2025-10-17
SUB06775,CUST06775,Standard,799,Monthly,5,2025-01-31
SUB06776,CUST06776,Premium,1199,Monthly,10,2026-04-26
SUB06777,CUST06777,Basic,499,Monthly,2,2026-01-04
SUB06778,CUST06778,Basic,499,Quarterly,2,2025-09-27
SUB06779,CUST06779,Family,1499,Quarterly,15,2025-08-29
SUB06780,CUST06780,Premium,1199,Annual,10,2025-04-27
SUB06781,CUST06781,Standard,799,Monthly,5,2025-11-03
SUB06782,CUST06782,Basic,499,Monthly,2,2025-05-22
SUB06783,CUST06783,Standard,799,Annual,5,2025-06-04
SUB06784,CUST06784,Premium,1199,Quarterly,10,2025-09-12
SUB06785,CUST06785,Basic,499,Monthly,2,2025-01-17
SUB06786,CUST06786,Premium,1199,Quarterly,10,2025-10-24
SUB06787,CUST06787,Family,1499,Annual,15,2025-07-27
SUB06788,CUST06788,Basic,499,Quarterly,2,2024-03-06
SUB06789,CUST06789,Standard,799,Quarterly,5,2024-10-04
SUB06790,CUST06790,Standard,799,Monthly,5,2025-05-19
SUB06791,CUST06791,Family,1499,Quarterly,15,2024-02-05
SUB06792,CUST06792,Premium,1199,Annual,10,2024-08-05
SUB06793,CUST06793,Basic,499,Monthly,2,2024-08-31
SUB06794,CUST06794,Standard,799,Monthly,5,2024-01-22
SUB06795,CUST06795,Standard,799,Annual,5,2026-03-09
SUB06796,CUST06796,Family,1499,Quarterly,15,2024-09-27
SUB06797,CUST06797,Standard,799,Monthly,5,2026-04-04
SUB06798,CUST06798,Standard,799,Monthly,5,2025-06-11
SUB06799,CUST06799,Family,1499,Monthly,15,2025-03-28
SUB06800,CUST06800,Premium,1199,Monthly,10,2026-03-13
SUB06801,CUST06801,Basic,499,Monthly,2,2024-03-24
SUB06802,CUST06802,Basic,499,Monthly,2,2024-09-09
SUB06803,CUST06803,Standard,799,Monthly,5,2025-06-05
SUB06804,CUST06804,Basic,499,Annual,2,2025-12-02
SUB06805,CUST06805,Family,1499,Annual,15,2025-09-28
SUB06806,CUST06806,Basic,499,Annual,2,2026-01-06
SUB06807,CUST06807,Family,1499,Monthly,15,2025-12-09
SUB06808,CUST06808,Basic,499,Quarterly,2,2024-08-25
SUB06809,CUST06809,Standard,799,Monthly,5,2026-04-18
SUB06810,CUST06810,Premium,1199,Monthly,10,2024-02-18
SUB06811,CUST06811,Premium,1199,Monthly,10,2025-12-04
SUB06812,CUST06812,Basic,499,Quarterly,2,2025-10-05
SUB06813,CUST06813,Family,1499,Annual,15,2026-02-26
SUB06814,CUST06814,Family,1499,Monthly,15,2025-11-12
SUB06815,CUST06815,Standard,799,Annual,5,2025-11-25
SUB06816,CUST06816,Family,1499,Annual,15,2024-10-28
SUB06817,CUST06817,Standard,799,Quarterly,5,2025-07-18
SUB06818,CUST06818,Standard,799,Monthly,5,2025-12-11
SUB06819,CUST06819,Basic,499,Monthly,2,2025-07-22
SUB06820,CUST06820,Standard,799,Monthly,5,2025-09-15
SUB06821,CUST06821,Standard,799,Monthly,5,2025-01-24
SUB06822,CUST06822,Premium,1199,Monthly,10,2025-07-14
SUB06823,CUST06823,Premium,1199,Quarterly,10,2025-03-15
SUB06824,CUST06824,Basic,499,Annual,2,2025-10-14
SUB06825,CUST06825,Standard,799,Monthly,5,2025-03-04
SUB06826,CUST06826,Family,1499,Quarterly,15,2024-03-11
SUB06827,CUST06827,Family,1499,Annual,15,2025-01-06
SUB06828,CUST06828,Standard,799,Monthly,5,2026-04-20
SUB06829,CUST06829,Premium,1199,Monthly,10,2024-06-10
SUB06830,CUST06830,Standard,799,Annual,5,2024-08-07
SUB06831,CUST06831,Standard,799,Monthly,5,2025-10-01
SUB06832,CUST06832,Family,1499,Annual,15,2025-07-07
SUB06833,CUST06833,Premium,1199,Annual,10,2025-01-14
SUB06834,CUST06834,Basic,499,Monthly,2,2024-08-21
SUB06835,CUST06835,Standard,799,Monthly,5,2025-03-31
SUB06836,CUST06836,Standard,799,Monthly,5,2024-08-20
SUB06837,CUST06837,Premium,1199,Annual,10,2025-09-06
SUB06838,CUST06838,Premium,1199,Annual,10,2024-11-12
SUB06839,CUST06839,Basic,499,Annual,2,2024-05-10
SUB06840,CUST06840,Family,1499,Monthly,15,2024-05-31
SUB06841,CUST06841,Standard,799,Quarterly,5,2024-03-02
SUB06842,CUST06842,Family,1499,Annual,15,2025-09-27
SUB06843,CUST06843,Basic,499,Monthly,2,2025-06-15
SUB06844,CUST06844,Premium,1199,Monthly,10,2024-08-09
SUB06845,CUST06845,Basic,499,Quarterly,2,2026-04-26
SUB06846,CUST06846,Family,1499,Annual,15,2025-12-18
SUB06847,CUST06847,Premium,1199,Annual,10,2024-03-26
SUB06848,CUST06848,Premium,1199,Quarterly,10,2026-03-25
SUB06849,CUST06849,Family,1499,Quarterly,15,2026-01-18
SUB06850,CUST06850,Family,1499,Monthly,15,2025-11-13
SUB06851,CUST06851,Standard,799,Monthly,5,2024-09-22
SUB06852,CUST06852,Standard,799,Monthly,5,2026-01-10
SUB06853,CUST06853,Standard,799,Monthly,5,2026-04-09
SUB06854,CUST06854,Premium,1199,Monthly,10,2025-10-13
SUB06855,CUST06855,Family,1499,Monthly,15,2025-11-18
SUB06856,CUST06856,Standard,799,Monthly,5,2024-04-12
SUB06857,CUST06857,Basic,499,Monthly,2,2025-06-07
SUB06858,CUST06858,Standard,799,Monthly,5,2024-06-23
SUB06859,CUST06859,Standard,799,Monthly,5,2024-11-26
SUB06860,CUST06860,Family,1499,Quarterly,15,2025-11-22
SUB06861,CUST06861,Premium,1199,Annual,10,2024-02-13
SUB06862,CUST06862,Standard,799,Monthly,5,2024-09-22
SUB06863,CUST06863,Family,1499,Monthly,15,2024-09-30
SUB06864,CUST06864,Basic,499,Monthly,2,2025-10-13
SUB06865,CUST06865,Premium,1199,Monthly,10,2025-12-12
SUB06866,CUST06866,Family,1499,Monthly,15,2024-06-08
SUB06867,CUST06867,Basic,499,Annual,2,2025-06-10
SUB06868,CUST06868,Family,1499,Monthly,15,2025-05-21
SUB06869,CUST06869,Premium,1199,Monthly,10,2024-03-05
SUB06870,CUST06870,Family,1499,Monthly,15,2024-08-18
SUB06871,CUST06871,Premium,1199,Monthly,10,2024-08-11
SUB06872,CUST06872,Basic,499,Quarterly,2,2025-11-20
SUB06873,CUST06873,Family,1499,Annual,15,2024-06-03
SUB06874,CUST06874,Basic,499,Monthly,2,2025-12-06
SUB06875,CUST06875,Family,1499,Annual,15,2024-01-01
SUB06876,CUST06876,Basic,499,Monthly,2,2024-06-07
SUB06877,CUST06877,Standard,799,Monthly,5,2024-07-11
SUB06878,CUST06878,Family,1499,Monthly,15,2024-04-10
SUB06879,CUST06879,Family,1499,Monthly,15,2024-05-15
SUB06880,CUST06880,Standard,799,Monthly,5,2025-05-21
SUB06881,CUST06881,Standard,799,Monthly,5,2025-01-30
SUB06882,CUST06882,Family,1499,Quarterly,15,2025-04-13
SUB06883,CUST06883,Premium,1199,Monthly,10,2024-03-13
SUB06884,CUST06884,Family,1499,Annual,15,2025-11-30
SUB06885,CUST06885,Standard,799,Annual,5,2025-09-19
SUB06886,CUST06886,Premium,1199,Quarterly,10,2025-09-09
SUB06887,CUST06887,Family,1499,Monthly,15,2025-11-03
SUB06888,CUST06888,Family,1499,Annual,15,2025-04-26
SUB06889,CUST06889,Basic,499,Monthly,2,2025-06-04
SUB06890,CUST06890,Basic,499,Monthly,2,2025-09-02
SUB06891,CUST06891,Standard,799,Monthly,5,2024-12-13
SUB06892,CUST06892,Basic,499,Quarterly,2,2025-10-02
SUB06893,CUST06893,Premium,1199,Monthly,10,2024-11-29
SUB06894,CUST06894,Basic,499,Quarterly,2,2026-01-10
SUB06895,CUST06895,Family,1499,Monthly,15,2026-04-04
SUB06896,CUST06896,Premium,1199,Monthly,10,2024-04-09
SUB06897,CUST06897,Premium,1199,Monthly,10,2026-01-20
SUB06898,CUST06898,Standard,799,Quarterly,5,2025-05-14
SUB06899,CUST06899,Premium,1199,Monthly,10,2024-07-15
SUB06900,CUST06900,Basic,499,Annual,2,2024-05-22
SUB06901,CUST06901,Premium,1199,Monthly,10,2025-03-19
SUB06902,CUST06902,Premium,1199,Monthly,10,2025-12-03
SUB06903,CUST06903,Basic,499,Monthly,2,2025-11-22
SUB06904,CUST06904,Premium,1199,Quarterly,10,2024-04-22
SUB06905,CUST06905,Basic,499,Annual,2,2025-04-17
SUB06906,CUST06906,Family,1499,Annual,15,2025-07-22
SUB06907,CUST06907,Basic,499,Monthly,2,2024-03-01
SUB06908,CUST06908,Premium,1199,Annual,10,2025-02-25
SUB06909,CUST06909,Standard,799,Monthly,5,2025-05-17
SUB06910,CUST06910,Basic,499,Monthly,2,2025-08-17
SUB06911,CUST06911,Family,1499,Monthly,15,2024-01-05
SUB06912,CUST06912,Family,1499,Quarterly,15,2024-03-08
SUB06913,CUST06913,Basic,499,Annual,2,2025-03-16
SUB06914,CUST06914,Family,1499,Monthly,15,2025-09-21
SUB06915,CUST06915,Premium,1199,Annual,10,2024-02-07
SUB06916,CUST06916,Family,1499,Monthly,15,2026-03-28
SUB06917,CUST06917,Premium,1199,Annual,10,2025-04-19
SUB06918,CUST06918,Basic,499,Monthly,2,2024-09-19
SUB06919,CUST06919,Basic,499,Monthly,2,2026-01-31
SUB06920,CUST06920,Family,1499,Annual,15,2024-04-28
SUB06921,CUST06921,Family,1499,Monthly,15,2025-11-02
SUB06922,CUST06922,Premium,1199,Monthly,10,2025-01-10
SUB06923,CUST06923,Family,1499,Monthly,15,2024-12-26
SUB06924,CUST06924,Premium,1199,Annual,10,2025-02-27
SUB06925,CUST06925,Premium,1199,Quarterly,10,2024-11-16
SUB06926,CUST06926,Standard,799,Annual,5,2025-10-27
SUB06927,CUST06927,Premium,1199,Annual,10,2024-04-01
SUB06928,CUST06928,Family,1499,Annual,15,2025-02-22
SUB06929,CUST06929,Family,1499,Monthly,15,2024-12-21
SUB06930,CUST06930,Family,1499,Monthly,15,2026-02-21
SUB06931,CUST06931,Family,1499,Annual,15,2025-05-07
SUB06932,CUST06932,Basic,499,Quarterly,2,2024-04-17
SUB06933,CUST06933,Standard,799,Monthly,5,2024-03-28
SUB06934,CUST06934,Premium,1199,Monthly,10,2025-06-17
SUB06935,CUST06935,Family,1499,Annual,15,2025-09-17
SUB06936,CUST06936,Family,1499,Monthly,15,2025-12-20
SUB06937,CUST06937,Standard,799,Annual,5,2025-08-28
SUB06938,CUST06938,Premium,1199,Quarterly,10,2025-02-22
SUB06939,CUST06939,Standard,799,Monthly,5,2024-10-04
SUB06940,CUST06940,Family,1499,Monthly,15,2024-06-25
SUB06941,CUST06941,Family,1499,Monthly,15,2024-12-23
SUB06942,CUST06942,Family,1499,Monthly,15,2026-02-08
SUB06943,CUST06943,Basic,499,Monthly,2,2024-08-24
SUB06944,CUST06944,Premium,1199,Annual,10,2025-02-26
SUB06945,CUST06945,Standard,799,Monthly,5,2025-09-26
SUB06946,CUST06946,Standard,799,Annual,5,2026-01-04
SUB06947,CUST06947,Family,1499,Monthly,15,2024-01-05
SUB06948,CUST06948,Family,1499,Annual,15,2026-01-15
SUB06949,CUST06949,Standard,799,Annual,5,2025-07-06
SUB06950,CUST06950,Premium,1199,Quarterly,10,2024-12-02
SUB06951,CUST06951,Family,1499,Monthly,15,2025-08-22
SUB06952,CUST06952,Basic,499,Monthly,2,2024-06-21
SUB06953,CUST06953,Standard,799,Annual,5,2025-07-27
SUB06954,CUST06954,Premium,1199,Annual,10,2024-06-20
SUB06955,CUST06955,Standard,799,Quarterly,5,2025-02-26
SUB06956,CUST06956,Basic,499,Annual,2,2024-11-19
SUB06957,CUST06957,Family,1499,Monthly,15,2025-05-22
SUB06958,CUST06958,Standard,799,Monthly,5,2024-03-21
SUB06959,CUST06959,Basic,499,Monthly,2,2026-03-28
SUB06960,CUST06960,Basic,499,Monthly,2,2024-12-07
SUB06961,CUST06961,Premium,1199,Annual,10,2024-07-16
SUB06962,CUST06962,Basic,499,Annual,2,2025-08-21
SUB06963,CUST06963,Family,1499,Quarterly,15,2024-07-13
SUB06964,CUST06964,Family,1499,Annual,15,2024-02-09
SUB06965,CUST06965,Family,1499,Annual,15,2024-01-27
SUB06966,CUST06966,Standard,799,Annual,5,2025-01-01
SUB06967,CUST06967,Basic,499,Monthly,2,2026-04-24
SUB06968,CUST06968,Family,1499,Quarterly,15,2025-05-22
SUB06969,CUST06969,Premium,1199,Monthly,10,2024-09-09
SUB06970,CUST06970,Family,1499,Quarterly,15,2025-04-15
SUB06971,CUST06971,Family,1499,Monthly,15,2024-07-16
SUB06972,CUST06972,Premium,1199,Annual,10,2025-06-28
SUB06973,CUST06973,Family,1499,Annual,15,2024-12-05
SUB06974,CUST06974,Basic,499,Quarterly,2,2024-09-27
SUB06975,CUST06975,Standard,799,Monthly,5,2024-07-13
SUB06976,CUST06976,Standard,799,Annual,5,2025-07-11
SUB06977,CUST06977,Premium,1199,Quarterly,10,2024-07-26
SUB06978,CUST06978,Basic,499,Monthly,2,2024-05-09
SUB06979,CUST06979,Premium,1199,Monthly,10,2024-10-11
SUB06980,CUST06980,Standard,799,Annual,5,2025-03-27
SUB06981,CUST06981,Basic,499,Monthly,2,2026-02-26
SUB06982,CUST06982,Basic,499,Quarterly,2,2026-04-19
SUB06983,CUST06983,Basic,499,Annual,2,2024-09-20
SUB06984,CUST06984,Standard,799,Monthly,5,2025-03-07
SUB06985,CUST06985,Family,1499,Annual,15,2024-02-21
SUB06986,CUST06986,Family,1499,Monthly,15,2025-08-06
SUB06987,CUST06987,Standard,799,Monthly,5,2025-09-06
SUB06988,CUST06988,Premium,1199,Monthly,10,2024-04-04
SUB06989,CUST06989,Basic,499,Annual,2,2024-01-15
SUB06990,CUST06990,Standard,799,Quarterly,5,2024-10-08
SUB06991,CUST06991,Family,1499,Quarterly,15,2025-04-08
SUB06992,CUST06992,Standard,799,Monthly,5,2025-08-17
SUB06993,CUST06993,Basic,499,Quarterly,2,2024-11-27
SUB06994,CUST06994,Standard,799,Monthly,5,2026-04-24
SUB06995,CUST06995,Basic,499,Monthly,2,2025-11-07
SUB06996,CUST06996,Standard,799,Monthly,5,2025-12-13
SUB06997,CUST06997,Basic,499,Monthly,2,2025-12-02
SUB06998,CUST06998,Family,1499,Monthly,15,2024-04-21
SUB06999,CUST06999,Premium,1199,Quarterly,10,2026-01-20
SUB07000,CUST07000,Family,1499,Monthly,15,2025-10-12
SUB07001,CUST07001,Basic,499,Monthly,2,2024-05-14
SUB07002,CUST07002,Basic,499,Monthly,2,2024-12-19
SUB07003,CUST07003,Family,1499,Annual,15,2024-02-24
SUB07004,CUST07004,Premium,1199,Annual,10,2025-02-26
SUB07005,CUST07005,Family,1499,Monthly,15,2025-12-01
SUB07006,CUST07006,Basic,499,Quarterly,2,2024-06-28
SUB07007,CUST07007,Premium,1199,Annual,10,2024-04-09
SUB07008,CUST07008,Standard,799,Quarterly,5,2025-09-14
SUB07009,CUST07009,Basic,499,Monthly,2,2025-06-12
SUB07010,CUST07010,Standard,799,Monthly,5,2025-12-26
SUB07011,CUST07011,Basic,499,Quarterly,2,2024-04-03
SUB07012,CUST07012,Premium,1199,Annual,10,2025-09-28
SUB07013,CUST07013,Standard,799,Monthly,5,2024-06-22
SUB07014,CUST07014,Premium,1199,Annual,10,2025-03-10
SUB07015,CUST07015,Basic,499,Annual,2,2026-03-05
SUB07016,CUST07016,Standard,799,Monthly,5,2024-09-22
SUB07017,CUST07017,Basic,499,Monthly,2,2026-02-04
SUB07018,CUST07018,Family,1499,Quarterly,15,2024-02-08
SUB07019,CUST07019,Family,1499,Monthly,15,2025-09-19
SUB07020,CUST07020,Family,1499,Monthly,15,2025-02-11
SUB07021,CUST07021,Standard,799,Monthly,5,2025-03-17
SUB07022,CUST07022,Basic,499,Quarterly,2,2024-04-03
SUB07023,CUST07023,Basic,499,Monthly,2,2026-03-04
SUB07024,CUST07024,Premium,1199,Annual,10,2024-12-25
SUB07025,CUST07025,Basic,499,Monthly,2,2025-02-11
SUB07026,CUST07026,Family,1499,Monthly,15,2025-02-17
SUB07027,CUST07027,Premium,1199,Quarterly,10,2026-02-28
SUB07028,CUST07028,Standard,799,Monthly,5,2024-03-15
SUB07029,CUST07029,Family,1499,Monthly,15,2024-04-13
SUB07030,CUST07030,Basic,499,Monthly,2,2024-06-11
SUB07031,CUST07031,Basic,499,Monthly,2,2024-06-17
SUB07032,CUST07032,Family,1499,Monthly,15,2024-06-01
SUB07033,CUST07033,Premium,1199,Monthly,10,2026-04-16
SUB07034,CUST07034,Standard,799,Monthly,5,2024-07-04
SUB07035,CUST07035,Family,1499,Monthly,15,2025-06-11
