Ticket_ID,Customer_ID,Ticket_Date,Issue_Type,Priority,Resolution_Days,Satisfaction_Score,Contact_Channel
TKT005967,CUST07622,2025-07-07,Cancellation,Medium,3,4.0,App
TKT005968,CUST07622,2026-04-08,Other,Medium,5,,App
TKT005969,CUST07622,2025-10-09,Other,Low,4,5.0,App
TKT005970,CUST07624,2026-06-10,Plan Change,High,1,2.0,Email
TKT005971,CUST07624,2026-06-09,Cancellation,Low,2,4.0,Email
TKT005972,CUST07626,2025-12-03,Connectivity,Low,2,2.0,App
TKT005973,CUST07627,2024-11-22,Technical,Medium,4,3.0,Email
TKT005974,CUST07628,2026-01-27,Cancellation,Low,5,3.0,Email
TKT005975,CUST07630,2025-08-16,Other,Low,6,4.0,Chat
TKT005976,CUST07634,2026-03-17,Other,Low,1,5.0,Phone
TKT005977,CUST07634,2025-08-22,Technical,Low,2,4.0,Email
TKT005978,CUST07634,2026-02-01,Billing,Low,2,4.0,Phone
TKT005979,CUST07636,2025-08-20,Plan Change,Low,3,4.0,Email
TKT005980,CUST07638,2026-03-12,Billing,Low,4,4.0,Phone
TKT005981,CUST07638,2026-05-23,Plan Change,Low,2,3.0,Email
TKT005982,CUST07639,2025-08-09,Other,Medium,2,3.0,App
TKT005983,CUST07642,2024-06-18,Plan Change,Low,6,3.0,Phone
TKT005984,CUST07643,2026-03-08,Technical,Medium,3,3.0,Email
TKT005985,CUST07646,2026-06-06,Connectivity,Low,4,4.0,Email
TKT005986,CUST07647,2026-03-18,Plan Change,Medium,3,3.0,App
TKT005987,CUST07649,2026-04-07,Other,Medium,6,2.0,App
TKT005988,CUST07651,2025-04-04,Other,High,4,4.0,App
TKT005989,CUST07652,2025-07-20,Connectivity,Low,1,5.0,Email
TKT005990,CUST07653,2026-06-10,Other,Low,4,4.0,App
TKT005991,CUST07654,2026-06-10,Billing,Low,3,3.0,Email
TKT005992,CUST07656,2025-09-02,Billing,Low,2,4.0,Email
TKT005993,CUST07658,2026-02-17,Technical,Low,6,4.0,App
TKT005994,CUST07658,2026-03-09,Connectivity,Low,8,3.0,Chat
TKT005995,CUST07658,2025-10-25,Technical,Low,2,4.0,App
TKT005996,CUST07658,2025-11-26,Billing,Low,3,3.0,Chat
TKT005997,CUST07659,2026-02-18,Other,High,11,3.0,Email
TKT005998,CUST07660,2026-05-26,Plan Change,Medium,2,4.0,App
TKT005999,CUST07661,2026-04-21,Connectivity,Medium,2,4.0,Chat
TKT006000,CUST07661,2026-01-06,Connectivity,Low,3,3.0,Chat
TKT006001,CUST07662,2026-02-03,Technical,Low,2,3.0,Phone
TKT006002,CUST07662,2025-09-25,Technical,Low,2,5.0,Email
TKT006003,CUST07663,2025-11-17,Plan Change,Low,4,5.0,Chat
TKT006004,CUST07666,2026-01-20,Other,Medium,4,4.0,Phone
TKT006005,CUST07668,2025-08-19,Billing,High,1,3.0,Email
TKT006006,CUST07669,2025-12-21,Cancellation,Medium,7,4.0,Chat
TKT006007,CUST07673,2025-09-28,Other,Medium,2,3.0,Chat
TKT006008,CUST07675,2026-03-09,Other,Medium,2,3.0,Phone
TKT006009,CUST07679,2026-06-11,Cancellation,High,1,4.0,App
TKT006010,CUST07680,2025-12-13,Other,Medium,5,3.0,Email
TKT006011,CUST07684,2026-03-17,Billing,Low,2,4.0,Chat
TKT006012,CUST07686,2025-11-11,Technical,Medium,5,3.0,Chat
TKT006013,CUST07687,2026-03-31,Technical,Low,1,4.0,Email
TKT006014,CUST07687,2026-05-28,Technical,High,6,3.0,App
TKT006015,CUST07689,2026-04-04,Technical,High,4,4.0,Phone
TKT006016,CUST07689,2026-06-03,Plan Change,Medium,6,4.0,App
TKT006017,CUST07691,2026-02-24,Billing,Low,2,5.0,Phone
TKT006018,CUST07692,2026-06-03,Connectivity,Medium,4,4.0,Phone
TKT006019,CUST07695,2026-05-28,Other,Low,3,4.0,Phone
TKT006020,CUST07696,2025-06-20,Billing,Low,4,3.0,App
TKT006021,CUST07698,2026-03-29,Plan Change,Low,3,4.0,App
TKT006022,CUST07699,2026-03-09,Technical,High,1,2.0,Phone
TKT006023,CUST07700,2026-03-03,Cancellation,Low,1,5.0,App
TKT006024,CUST07700,2025-12-15,Cancellation,Medium,2,4.0,Email
TKT006025,CUST07700,2026-02-04,Billing,Low,5,3.0,Email
TKT006026,CUST07701,2025-06-24,Technical,Low,2,4.0,Phone
TKT006027,CUST07704,2025-07-10,Billing,Low,3,3.0,App
TKT006028,CUST07707,2025-01-10,Billing,High,3,3.0,App
TKT006029,CUST07708,2024-12-11,Connectivity,Low,5,3.0,Phone
TKT006030,CUST07708,2025-11-22,Other,High,4,2.0,App
TKT006031,CUST07709,2025-09-10,Connectivity,Low,4,3.0,Chat
TKT006032,CUST07711,2026-05-30,Connectivity,Low,3,3.0,App
TKT006033,CUST07711,2026-03-04,Plan Change,Low,11,4.0,Chat
TKT006034,CUST07712,2026-02-18,Connectivity,Low,5,4.0,App
TKT006035,CUST07713,2025-11-17,Connectivity,Medium,7,3.0,Email
TKT006036,CUST07714,2025-12-07,Other,Low,4,4.0,Phone
TKT006037,CUST07714,2026-01-27,Connectivity,High,2,2.0,Email
TKT006038,CUST07715,2026-01-30,Other,Low,2,5.0,App
TKT006039,CUST07717,2025-10-05,Plan Change,Medium,2,3.0,Phone
TKT006040,CUST07717,2025-09-10,Technical,Low,5,3.0,App
TKT006041,CUST07721,2026-06-27,Plan Change,Medium,3,5.0,Phone
TKT006042,CUST07722,2026-05-16,Other,Medium,2,4.0,App
TKT006043,CUST07725,2026-02-27,Plan Change,Medium,2,3.0,Chat
TKT006044,CUST07727,2025-12-21,Billing,High,1,4.0,Email
TKT006045,CUST07729,2026-04-19,Technical,High,1,3.0,Chat
TKT006046,CUST07731,2024-10-08,Billing,Low,7,3.0,App
TKT006047,CUST07733,2026-04-15,Connectivity,High,2,2.0,Chat
TKT006048,CUST07737,2026-04-18,Technical,Low,5,4.0,Email
TKT006049,CUST07742,2024-09-25,Connectivity,Medium,2,3.0,Chat
TKT006050,CUST07743,2026-01-31,Cancellation,High,5,2.0,Phone
TKT006051,CUST07744,2026-06-01,Billing,Medium,2,4.0,Email
TKT006052,CUST07745,2026-05-26,Cancellation,Low,5,4.0,Email
TKT006053,CUST07745,2026-05-29,Billing,Low,1,4.0,Chat
TKT006054,CUST07746,2026-03-15,Cancellation,Low,8,3.0,App
TKT006055,CUST07747,2025-08-25,Cancellation,Low,7,4.0,Chat
TKT006056,CUST07749,2025-04-22,Technical,Low,4,4.0,Phone
TKT006057,CUST07751,2024-11-28,Technical,Low,2,3.0,App
TKT006058,CUST07753,2025-08-20,Cancellation,Low,2,3.0,Email
TKT006059,CUST07754,2026-05-20,Connectivity,Low,14,4.0,Phone
TKT006060,CUST07756,2026-03-30,Technical,Low,1,4.0,Email
TKT006061,CUST07759,2025-11-06,Plan Change,Low,10,2.0,Phone
TKT006062,CUST07759,2025-09-04,Billing,Low,3,5.0,App
TKT006063,CUST07760,2026-06-09,Billing,Low,4,4.0,Phone
TKT006064,CUST07762,2025-09-12,Connectivity,Low,1,5.0,App
TKT006065,CUST07763,2025-09-12,Connectivity,Low,7,5.0,Email
TKT006066,CUST07763,2026-02-28,Plan Change,Low,1,5.0,App
TKT006067,CUST07766,2026-06-03,Technical,Medium,1,3.0,Chat
TKT006068,CUST07768,2026-05-26,Connectivity,Medium,2,4.0,App
TKT006069,CUST07769,2026-03-04,Technical,Low,2,4.0,Chat
TKT006070,CUST07769,2025-12-13,Other,Low,4,3.0,Phone
TKT006071,CUST07770,2024-10-31,Other,Low,6,4.0,Phone
TKT006072,CUST07770,2025-01-27,Other,Low,5,4.0,Email
TKT006073,CUST07771,2026-04-30,Technical,High,3,4.0,Email
TKT006074,CUST07771,2025-09-29,Technical,Low,3,4.0,App
TKT006075,CUST07773,2025-07-06,Connectivity,Low,6,2.0,Email
TKT006076,CUST07780,2025-09-18,Cancellation,Low,3,3.0,Chat
TKT006077,CUST07780,2026-03-13,Technical,High,1,2.0,Phone
TKT006078,CUST07781,2024-08-27,Billing,Low,3,4.0,Phone
TKT006079,CUST07783,2025-06-30,Technical,Medium,2,3.0,Chat
TKT006080,CUST07784,2026-05-01,Technical,High,1,3.0,App
TKT006081,CUST07787,2026-05-04,Plan Change,Medium,3,,App
TKT006082,CUST07788,2026-04-28,Other,Medium,5,3.0,Email
TKT006083,CUST07788,2025-10-03,Plan Change,Low,7,5.0,Phone
TKT006084,CUST07788,2026-02-25,Connectivity,Low,4,4.0,Chat
TKT006085,CUST07789,2025-08-20,Technical,High,5,3.0,Chat
TKT006086,CUST07789,2026-04-30,Billing,Low,1,4.0,Email
TKT006087,CUST07791,2026-01-21,Technical,Medium,2,5.0,App
TKT006088,CUST07792,2025-08-12,Other,Low,1,4.0,Email
TKT006089,CUST07792,2025-02-13,Billing,Low,12,4.0,Chat
TKT006090,CUST07792,2025-07-22,Billing,Low,4,4.0,Email
TKT006091,CUST07792,2025-10-07,Connectivity,Low,4,2.0,App
TKT006092,CUST07794,2024-10-17,Other,Low,7,5.0,Email
TKT006093,CUST07794,2025-09-28,Technical,Medium,6,2.0,Phone
TKT006094,CUST07796,2025-11-29,Technical,Low,5,4.0,App
TKT006095,CUST07797,2025-11-14,Connectivity,Medium,5,4.0,App
TKT006096,CUST07797,2025-06-17,Technical,Medium,4,4.0,Chat
TKT006097,CUST07800,2024-09-05,Billing,Low,2,4.0,App
TKT006098,CUST07801,2026-04-22,Billing,Medium,6,3.0,Phone
TKT006099,CUST07802,2025-10-06,Other,Medium,2,4.0,Phone
TKT006100,CUST07802,2025-12-31,Billing,Medium,3,2.0,Chat
TKT006101,CUST07803,2025-12-12,Billing,Low,3,3.0,App
TKT006102,CUST07804,2025-04-01,Cancellation,Medium,2,4.0,Email
TKT006103,CUST07805,2025-11-27,Plan Change,Low,2,4.0,Chat
TKT006104,CUST07805,2025-10-10,Other,High,6,2.0,App
TKT006105,CUST07807,2024-10-15,Plan Change,High,2,3.0,App
TKT006106,CUST07807,2024-10-11,Technical,Low,1,3.0,Email
TKT006107,CUST07807,2024-07-04,Other,Medium,5,3.0,Phone
TKT006108,CUST07810,2026-03-29,Cancellation,Medium,4,5.0,App
TKT006109,CUST07811,2026-04-14,Technical,Medium,2,4.0,Email
TKT006110,CUST07813,2026-02-23,Other,Medium,2,5.0,App
TKT006111,CUST07814,2026-01-31,Billing,Low,4,3.0,Phone
TKT006112,CUST07815,2025-07-23,Billing,Low,2,3.0,Phone
TKT006113,CUST07816,2026-01-30,Other,High,1,5.0,Chat
TKT006114,CUST07816,2026-05-04,Plan Change,Low,2,4.0,Phone
TKT006115,CUST07817,2025-10-15,Billing,Low,5,4.0,Chat
TKT006116,CUST07818,2024-12-18,Cancellation,Low,3,4.0,Chat
TKT006117,CUST07818,2026-01-25,Cancellation,Medium,2,5.0,Chat
TKT006118,CUST07819,2025-10-22,Plan Change,Low,6,3.0,Chat
TKT006119,CUST07820,2025-07-08,Technical,Low,2,2.0,Phone
TKT006120,CUST07820,2024-12-30,Cancellation,Low,2,5.0,Chat
TKT006121,CUST07821,2026-04-17,Plan Change,Medium,2,4.0,App
TKT006122,CUST07821,2026-03-05,Connectivity,Medium,2,3.0,Chat
TKT006123,CUST07823,2026-05-22,Cancellation,Medium,2,4.0,Email
TKT006124,CUST07824,2026-04-08,Connectivity,High,5,4.0,Phone
TKT006125,CUST07826,2025-02-16,Other,Medium,2,4.0,Email
TKT006126,CUST07827,2025-01-29,Billing,Low,5,2.0,Chat
TKT006127,CUST07828,2026-06-07,Cancellation,Low,2,4.0,App
TKT006128,CUST07830,2026-03-24,Other,Medium,10,3.0,App
TKT006129,CUST07830,2026-01-13,Connectivity,Low,2,4.0,App
TKT006130,CUST07831,2026-06-14,Billing,Low,2,3.0,App
TKT006131,CUST07831,2025-05-12,Technical,Medium,1,5.0,Chat
TKT006132,CUST07832,2025-01-26,Technical,Medium,2,4.0,Email
TKT006133,CUST07832,2025-07-02,Billing,Low,5,4.0,Email
TKT006134,CUST07838,2025-09-27,Technical,Medium,3,4.0,App
TKT006135,CUST07839,2025-09-26,Cancellation,Low,5,4.0,App
TKT006136,CUST07842,2026-03-31,Cancellation,Low,5,2.0,Chat
TKT006137,CUST07843,2025-02-01,Billing,Low,6,5.0,Chat
TKT006138,CUST07843,2024-12-11,Cancellation,Low,6,3.0,App
TKT006139,CUST07844,2026-01-15,Connectivity,Medium,3,3.0,App
TKT006140,CUST07844,2026-04-09,Cancellation,Medium,1,2.0,Email
TKT006141,CUST07844,2026-02-18,Other,Low,8,5.0,Phone
TKT006142,CUST07844,2026-06-01,Other,Low,3,3.0,Email
TKT006143,CUST07844,2026-03-08,Billing,Medium,3,3.0,App
TKT006144,CUST07845,2024-04-14,Technical,High,3,4.0,Phone
TKT006145,CUST07846,2025-05-03,Technical,Medium,2,4.0,App
TKT006146,CUST07849,2024-10-18,Plan Change,Medium,1,4.0,Chat
TKT006147,CUST07850,2026-01-24,Connectivity,Medium,11,5.0,Chat
TKT006148,CUST07850,2026-04-23,Technical,Low,2,3.0,Email
TKT006149,CUST07852,2026-05-07,Cancellation,Low,4,5.0,Chat
TKT006150,CUST07856,2024-12-04,Other,Low,1,4.0,App
TKT006151,CUST07857,2025-08-13,Cancellation,Medium,2,4.0,Phone
TKT006152,CUST07858,2024-08-19,Connectivity,Low,3,3.0,Phone
TKT006153,CUST07861,2026-03-02,Cancellation,Low,2,5.0,Phone
TKT006154,CUST07862,2025-07-06,Technical,Low,4,2.0,Phone
TKT006155,CUST07865,2026-05-03,Plan Change,Low,2,4.0,Email
TKT006156,CUST07866,2025-04-07,Billing,Low,4,3.0,Chat
TKT006157,CUST07867,2026-03-23,Billing,Low,6,3.0,Email
TKT006158,CUST07867,2026-04-06,Other,High,1,3.0,Email
TKT006159,CUST07868,2025-12-26,Other,Low,4,4.0,Chat
TKT006160,CUST07869,2026-04-29,Other,Low,4,3.0,Email
TKT006161,CUST07870,2025-03-11,Plan Change,High,2,3.0,Chat
TKT006162,CUST07874,2025-09-26,Connectivity,Low,4,3.0,Chat
TKT006163,CUST07875,2025-11-13,Technical,Low,2,3.0,Chat
TKT006164,CUST07875,2024-11-23,Technical,Low,3,4.0,Chat
TKT006165,CUST07878,2026-05-17,Billing,Low,2,2.0,Chat
TKT006166,CUST07878,2025-08-15,Cancellation,Low,2,5.0,Chat
TKT006167,CUST07885,2024-08-02,Connectivity,Low,4,3.0,Phone
TKT006168,CUST07885,2025-03-27,Connectivity,Medium,1,3.0,Phone
TKT006169,CUST07889,2025-02-14,Cancellation,Low,2,4.0,Chat
TKT006170,CUST07889,2024-11-03,Technical,Low,1,3.0,Email
TKT006171,CUST07889,2024-04-06,Technical,Low,1,5.0,Email
TKT006172,CUST07891,2025-12-23,Technical,High,3,3.0,App
TKT006173,CUST07892,2026-05-09,Billing,Low,2,2.0,Chat
TKT006174,CUST07893,2024-07-02,Connectivity,High,2,2.0,App
TKT006175,CUST07895,2026-04-07,Connectivity,Medium,5,4.0,App
TKT006176,CUST07895,2026-03-13,Technical,Medium,3,4.0,Email
TKT006177,CUST07895,2026-05-24,Plan Change,High,6,3.0,Chat
TKT006178,CUST07895,2026-05-21,Cancellation,Medium,1,4.0,App
TKT006179,CUST07899,2025-08-08,Other,Low,2,5.0,Email
TKT006180,CUST07900,2025-11-26,Other,Medium,2,4.0,Chat
TKT006181,CUST07901,2026-05-03,Other,Low,2,4.0,Phone
TKT006182,CUST07903,2026-01-27,Technical,Medium,1,4.0,Phone
TKT006183,CUST07905,2025-02-06,Cancellation,Low,3,4.0,Phone
TKT006184,CUST07905,2026-03-21,Cancellation,Low,2,4.0,Chat
TKT006185,CUST07906,2025-08-26,Other,Low,5,4.0,Chat
TKT006186,CUST07906,2026-03-30,Plan Change,Low,2,2.0,App
TKT006187,CUST07906,2026-01-06,Other,Low,2,3.0,App
TKT006188,CUST07907,2026-03-25,Billing,Low,4,3.0,App
TKT006189,CUST07908,2025-10-09,Technical,Low,1,4.0,Phone
TKT006190,CUST07909,2025-11-21,Technical,Medium,2,3.0,Chat
TKT006191,CUST07914,2025-07-11,Plan Change,Low,8,4.0,Phone
TKT006192,CUST07915,2026-03-30,Other,Medium,3,4.0,Email
TKT006193,CUST07915,2025-10-23,Plan Change,Low,2,4.0,Email
TKT006194,CUST07915,2026-06-06,Connectivity,Low,8,2.0,Phone
TKT006195,CUST07915,2026-01-28,Plan Change,Low,1,4.0,App
TKT006196,CUST07917,2024-06-18,Connectivity,Low,2,3.0,Chat
TKT006197,CUST07919,2025-10-15,Technical,Low,3,4.0,Chat
TKT006198,CUST07920,2026-04-09,Other,Medium,2,3.0,App
TKT006199,CUST07921,2026-02-02,Cancellation,Medium,4,4.0,Email
TKT006200,CUST07921,2025-04-21,Plan Change,High,2,1.0,Email
TKT006201,CUST07921,2025-04-03,Technical,Medium,2,3.0,Phone
TKT006202,CUST07922,2025-07-17,Plan Change,Medium,4,5.0,Phone
TKT006203,CUST07923,2024-10-08,Billing,Medium,1,2.0,Chat
TKT006204,CUST07924,2026-02-28,Plan Change,Low,9,5.0,Chat
TKT006205,CUST07924,2026-04-17,Billing,Low,4,2.0,Email
TKT006206,CUST07925,2026-03-20,Connectivity,Low,5,4.0,App
TKT006207,CUST07925,2026-01-18,Cancellation,High,2,3.0,Chat
TKT006208,CUST07925,2026-02-14,Cancellation,Medium,6,4.0,Chat
TKT006209,CUST07926,2026-05-30,Technical,Medium,6,4.0,Phone
TKT006210,CUST07927,2025-11-02,Plan Change,Low,3,3.0,Chat
TKT006211,CUST07929,2026-05-01,Cancellation,Low,5,2.0,App
TKT006212,CUST07930,2025-03-13,Connectivity,Medium,3,4.0,Phone
TKT006213,CUST07931,2025-11-17,Technical,Medium,4,2.0,Phone
TKT006214,CUST07935,2026-03-26,Billing,Medium,9,2.0,App
TKT006215,CUST07937,2026-01-07,Other,Low,1,5.0,Phone
TKT006216,CUST07942,2025-01-06,Cancellation,Medium,6,4.0,Phone
TKT006217,CUST07943,2026-04-29,Other,Medium,2,2.0,Chat
TKT006218,CUST07945,2026-03-19,Cancellation,Low,4,3.0,Chat
TKT006219,CUST07945,2026-04-23,Plan Change,Low,4,3.0,Chat
TKT006220,CUST07949,2024-09-14,Billing,Low,7,3.0,Phone
TKT006221,CUST07953,2025-08-02,Other,Low,2,4.0,Email
TKT006222,CUST07953,2025-03-26,Other,Low,5,3.0,Phone
TKT006223,CUST07955,2026-01-14,Other,Low,2,4.0,App
TKT006224,CUST07956,2026-03-28,Technical,Medium,2,4.0,Email
TKT006225,CUST07958,2026-03-25,Plan Change,Medium,3,4.0,Email
TKT006226,CUST07958,2025-10-11,Technical,Medium,10,3.0,Chat
TKT006227,CUST07959,2025-12-14,Plan Change,Medium,1,4.0,App
TKT006228,CUST07960,2025-12-17,Billing,Low,6,3.0,Email
TKT006229,CUST07963,2026-02-13,Other,High,1,3.0,Email
TKT006230,CUST07963,2026-03-13,Billing,Medium,1,4.0,App
TKT006231,CUST07964,2026-04-11,Technical,Medium,4,5.0,App
TKT006232,CUST07964,2026-05-15,Billing,Medium,3,3.0,Chat
TKT006233,CUST07966,2025-11-21,Connectivity,Medium,4,3.0,Phone
TKT006234,CUST07967,2026-03-28,Billing,Low,3,5.0,Chat
TKT006235,CUST07967,2024-12-13,Billing,Medium,3,3.0,Phone
TKT006236,CUST07968,2026-02-04,Billing,Medium,2,3.0,Chat
TKT006237,CUST07970,2026-06-05,Cancellation,Medium,4,4.0,Email
TKT006238,CUST07972,2025-11-21,Billing,Medium,11,3.0,Chat
TKT006239,CUST07973,2026-01-05,Connectivity,Low,3,2.0,Email
TKT006240,CUST07974,2026-04-11,Technical,Low,2,4.0,Email
TKT006241,CUST07975,2025-10-11,Plan Change,Medium,2,3.0,Phone
TKT006242,CUST07975,2025-12-05,Billing,Medium,3,4.0,Email
TKT006243,CUST07975,2026-05-23,Billing,High,1,5.0,App
TKT006244,CUST07975,2025-12-09,Plan Change,Low,13,2.0,Phone
TKT006245,CUST07976,2024-10-26,Connectivity,Medium,4,3.0,Phone
TKT006246,CUST07977,2026-05-03,Connectivity,Medium,4,5.0,Phone
TKT006247,CUST07982,2026-06-09,Other,Medium,3,5.0,Phone
TKT006248,CUST07982,2026-01-10,Technical,Low,6,5.0,Email
TKT006249,CUST07985,2026-05-10,Cancellation,Medium,4,3.0,Phone
TKT006250,CUST07987,2025-02-17,Plan Change,Low,2,4.0,Email
TKT006251,CUST07989,2025-01-15,Connectivity,Medium,2,3.0,Phone
TKT006252,CUST07989,2024-09-11,Technical,Low,2,3.0,Chat
TKT006253,CUST07990,2025-09-30,Connectivity,Medium,2,4.0,Chat
TKT006254,CUST07990,2026-02-10,Cancellation,Low,4,3.0,App
TKT006255,CUST07990,2025-06-05,Other,Low,2,4.0,Phone
TKT006256,CUST07990,2026-06-08,Cancellation,Medium,2,3.0,Email
TKT006257,CUST07992,2025-02-10,Billing,Medium,2,2.0,Chat
TKT006258,CUST07992,2025-01-24,Billing,Low,4,4.0,Phone
TKT006259,CUST07992,2025-06-28,Other,High,4,3.0,Chat
TKT006260,CUST07995,2025-11-26,Technical,Low,2,3.0,Email
TKT006261,CUST08000,2026-04-27,Plan Change,Low,21,5.0,Email
TKT006262,CUST08000,2026-03-15,Cancellation,Medium,1,4.0,App
TKT006263,CUST08001,2025-07-30,Technical,Low,5,3.0,Email
TKT006264,CUST08004,2026-02-05,Connectivity,Medium,4,4.0,Chat
TKT006265,CUST08006,2025-11-09,Cancellation,Low,2,3.0,Email
TKT006266,CUST08007,2025-04-24,Cancellation,Medium,7,5.0,Phone
TKT006267,CUST08008,2026-05-05,Cancellation,Low,8,4.0,Chat
TKT006268,CUST08011,2025-08-31,Technical,Medium,4,3.0,Phone
TKT006269,CUST08013,2026-04-14,Cancellation,Low,8,4.0,Chat
TKT006270,CUST08013,2026-01-10,Plan Change,Medium,3,4.0,App
TKT006271,CUST08014,2025-10-17,Plan Change,Low,3,4.0,Chat
TKT006272,CUST08014,2025-12-21,Cancellation,Low,3,4.0,Phone
TKT006273,CUST08015,2025-07-02,Technical,Low,4,2.0,Chat
TKT006274,CUST08015,2025-12-14,Other,High,1,2.0,Chat
TKT006275,CUST08017,2026-03-05,Cancellation,High,6,3.0,Email
TKT006276,CUST08018,2025-12-09,Technical,Medium,5,4.0,Email
TKT006277,CUST08018,2026-04-11,Plan Change,Low,12,3.0,Email
TKT006278,CUST08019,2025-09-12,Plan Change,Medium,3,3.0,Chat
TKT006279,CUST08019,2026-02-02,Billing,Low,1,2.0,Email
TKT006280,CUST08020,2025-09-18,Connectivity,High,2,2.0,App
TKT006281,CUST08021,2025-12-22,Technical,Low,1,4.0,Phone
TKT006282,CUST08021,2025-11-11,Connectivity,Medium,3,4.0,App
TKT006283,CUST08022,2026-02-12,Connectivity,Medium,1,3.0,Chat
TKT006284,CUST08022,2024-04-12,Plan Change,Medium,2,4.0,Chat
TKT006285,CUST08023,2026-01-18,Other,Low,3,5.0,Email
TKT006286,CUST08025,2025-02-08,Connectivity,Medium,8,4.0,Chat
TKT006287,CUST08029,2026-03-26,Other,Low,2,3.0,Phone
TKT006288,CUST08030,2025-08-08,Other,Medium,2,4.0,Email
TKT006289,CUST08030,2026-05-11,Cancellation,Low,3,4.0,Email
TKT006290,CUST08032,2026-01-04,Billing,Low,3,2.0,Chat
TKT006291,CUST08034,2026-02-10,Billing,Medium,2,4.0,Chat
TKT006292,CUST08036,2026-06-06,Technical,Low,1,3.0,App
TKT006293,CUST08037,2025-06-07,Plan Change,Medium,4,5.0,Phone
TKT006294,CUST08037,2025-10-07,Cancellation,Low,1,4.0,Phone
TKT006295,CUST08038,2025-08-05,Technical,Low,4,4.0,Phone
TKT006296,CUST08038,2026-01-02,Connectivity,Low,2,4.0,Chat
TKT006297,CUST08039,2025-10-25,Technical,Low,3,4.0,App
TKT006298,CUST08040,2025-05-20,Plan Change,Medium,1,3.0,Email
TKT006299,CUST08041,2025-01-23,Cancellation,High,10,3.0,App
TKT006300,CUST08044,2024-12-29,Other,Low,4,4.0,Email
TKT006301,CUST08045,2026-05-30,Connectivity,Low,2,4.0,Phone
TKT006302,CUST08045,2025-04-01,Other,Low,2,4.0,Email
TKT006303,CUST08045,2026-01-05,Billing,Medium,4,4.0,Phone
TKT006304,CUST08046,2025-12-26,Connectivity,Low,5,3.0,Phone
TKT006305,CUST08048,2026-04-11,Billing,Low,3,5.0,Email
TKT006306,CUST08050,2025-10-15,Other,Low,2,3.0,Phone
TKT006307,CUST08052,2025-10-18,Other,Medium,2,3.0,Email
TKT006308,CUST08053,2026-01-08,Cancellation,Low,6,4.0,Email
TKT006309,CUST08056,2026-03-27,Technical,Low,3,3.0,Email
TKT006310,CUST08056,2024-07-18,Technical,Low,2,3.0,Email
TKT006311,CUST08056,2025-10-02,Plan Change,Low,8,5.0,Email
TKT006312,CUST08057,2026-04-30,Other,Low,2,4.0,Phone
TKT006313,CUST08057,2025-11-06,Technical,Medium,3,4.0,Phone
TKT006314,CUST08058,2025-11-26,Other,Medium,3,3.0,Chat
TKT006315,CUST08058,2026-05-26,Billing,Medium,1,3.0,Phone
TKT006316,CUST08058,2026-04-28,Technical,Low,5,5.0,App
TKT006317,CUST08060,2026-05-06,Cancellation,Low,3,4.0,App
TKT006318,CUST08062,2025-09-15,Billing,Medium,3,3.0,Chat
TKT006319,CUST08062,2026-05-20,Technical,Low,6,5.0,Email
TKT006320,CUST08066,2025-01-13,Cancellation,Low,2,3.0,Email
TKT006321,CUST08067,2026-03-10,Other,Low,6,4.0,Phone
TKT006322,CUST08068,2025-06-28,Other,Medium,4,4.0,App
TKT006323,CUST08071,2026-05-16,Connectivity,Low,4,4.0,App
TKT006324,CUST08071,2024-11-09,Other,Medium,3,4.0,App
TKT006325,CUST08071,2025-10-19,Other,High,2,3.0,Phone
TKT006326,CUST08072,2026-06-04,Other,Medium,2,4.0,Phone
TKT006327,CUST08074,2026-02-07,Cancellation,Medium,6,3.0,Email
TKT006328,CUST08075,2026-01-18,Plan Change,Medium,5,3.0,App
TKT006329,CUST08075,2026-03-14,Technical,Low,1,4.0,Email
TKT006330,CUST08075,2026-05-02,Plan Change,High,3,3.0,Email
TKT006331,CUST08076,2026-05-01,Plan Change,Low,2,3.0,Phone
TKT006332,CUST08076,2026-05-13,Technical,Medium,2,4.0,App
TKT006333,CUST08078,2026-04-18,Connectivity,Low,2,4.0,Email
TKT006334,CUST08078,2026-03-29,Technical,Low,1,3.0,Email
TKT006335,CUST08078,2026-04-02,Connectivity,Medium,3,5.0,Chat
TKT006336,CUST08079,2025-09-16,Technical,Low,6,5.0,Email
TKT006337,CUST08080,2026-06-06,Other,Low,6,3.0,Email
TKT006338,CUST08080,2026-05-10,Billing,Medium,4,4.0,Phone
TKT006339,CUST08080,2026-05-28,Other,Medium,2,3.0,Email
TKT006340,CUST08082,2025-10-28,Cancellation,Low,4,3.0,App
TKT006341,CUST08082,2025-12-07,Billing,Low,7,4.0,Phone
TKT006342,CUST08083,2025-08-18,Connectivity,Low,2,4.0,App
TKT006343,CUST08084,2026-04-23,Plan Change,Low,2,3.0,Chat
TKT006344,CUST08084,2025-09-18,Technical,Low,3,4.0,Chat
TKT006345,CUST08085,2025-10-18,Connectivity,Medium,4,4.0,App
TKT006346,CUST08085,2025-06-20,Cancellation,Low,8,4.0,Email
TKT006347,CUST08086,2026-03-08,Other,Low,3,4.0,Email
TKT006348,CUST08087,2025-02-27,Billing,Medium,1,3.0,Email
TKT006349,CUST08087,2025-07-05,Plan Change,Medium,10,4.0,App
TKT006350,CUST08089,2025-08-09,Plan Change,Low,7,3.0,App
TKT006351,CUST08092,2025-12-25,Other,High,2,4.0,Email
